speechiness,instrumentalness,acousticness,energy,danceability,valence,id,cluster
0.0807,0.262,0.000806,0.808,0.851,0.962,4fvB8nwX0JRxdv3gLZeqwC,3
0.0616,0.643,0.03,0.912,0.804,0.69,7aO5LZYbKVD2RwIzlbNBCY,6
0.0639,0.559,0.00303,0.954,0.678,0.912,5TiZncdB9U1m1WCO89wyYF,3
0.0792,0.927,0.0217,0.958,0.745,0.397,7K0bmMQyro8sd5NEpEqq6n,6
0.0547,0.00353,0.00385,0.949,0.655,0.49,6BXEWL3JzbTlEMefaRw1BM,0
0.0645,0.482,0.0055,0.945,0.797,0.904,1rl6SwDgpQD3p5YjT2D1as,3
0.1,0.335,0.0159,0.816,0.88,0.358,2QaCYdtF5UyHKuPAKqdfx1,6
0.165,0.714,0.314,0.965,0.777,0.528,4TTyk0E2qCADq7cGbLGpEM,6
0.0497,0.901,0.00158,0.866,0.806,0.185,4kGKb76jdupromKClU6Udl,6
0.0646,0.852,0.000333,0.854,0.79,0.574,3pudOjhDm3vefFKF8m94Mk,6
0.0428,0.414,0.0163,0.873,0.68,0.516,10pvRr9ZcRekb09qMiKfQI,6
0.11,0.662,0.057,0.928,0.809,0.901,51fTFfFagxRASIcULWFKqG,3
0.0756,0.0827,0.0123,0.879,0.758,0.644,0YTFkjKiJ2gUNh992lKLtR,3
0.102,0.222,0.00307,0.817,0.721,0.266,52JLfcHSQLgDoXc8B4tjps,0
0.0674,0.134,0.0145,0.881,0.794,0.671,7A7XNiQSeL58ejbuJNflzE,3
0.0796,0.175,0.00772,0.818,0.893,0.481,0g9FGw4fUJ3GzRKIB5VZt9,3
0.0719,0.000295,0.00687,0.955,0.746,0.53,3oV6BW7m5S4SDfWNC2okT5,3
0.0947,0.765,0.00225,0.951,0.781,0.456,0MzErqKtUmrdmCCNi8QAIA,6
0.174,0.622,0.0267,0.817,0.91,0.722,1hnRq2eX9qAlqw4dMKWo7m,3
0.108,0.0538,0.0194,0.947,0.762,0.912,4MatIhnm2hXVJhHnSLzzJc,3
0.0981,0.377,0.0051,0.639,0.891,0.36,0S2RADfs7vrFyyor0okdkM,6
0.0813,0.699,0.00742,0.958,0.738,0.0839,6masBtuCi0T2n8WF9juFz3,6
0.062,0.823,0.0325,0.888,0.626,0.331,6Qq5N8hCU5uyXfZzAUfW04,6
0.047,0.86,0.00807,0.979,0.606,0.572,69IORvhAh5xA3P2o9iI2NW,6
0.0611,0.889,0.00203,0.939,0.609,0.202,5huS8x54n95lI4LLeSTvQE,6
0.0659,0.741,0.0104,0.95,0.723,0.734,1i3usBZnVIjlYZOfGywtLk,6
0.0457,0.616,0.15,0.824,0.681,0.359,68DPFeawfvz8M6woXpUpF8,6
0.0298,0.376,0.00716,0.573,0.764,0.439,2tHBUiReIreeqlCldkBXUI,6
0.0594,0.851,0.0214,0.986,0.78,0.397,25dFcH5EsCJLMSmFDDJLT3,6
0.0391,0.801,0.00121,0.912,0.671,0.164,3o5P6TF0Gop8MiuuuTtttl,6
0.0419,0.581,0.43,0.814,0.688,0.0961,0OOT6JmtkcYidsuQ9Fh54i,6
0.141,0.00532,0.179,0.903,0.717,0.344,76XAEIVTSmXwrq41rt2n5G,0
0.032,0.0117,0.013,0.771,0.662,0.106,5NhqdTRCcqww2HaRv9nXiF,0
0.048,0.00384,0.0653,0.889,0.712,0.219,0eiLudweyosA5c7EUJ6y0c,0
0.0507,0.891,0.000898,0.636,0.716,0.0648,6jJmzpQaOJmcay1UG4CYm0,6
0.0437,0.879,0.0619,0.694,0.696,0.185,7Ib1fj8HnRmi9WRBpDK6ie,6
0.0505,0.211,0.021,0.929,0.638,0.423,5rWcCmqVjQpmmhbOpZ65aN,0
0.0376,0.817,0.00122,0.619,0.669,0.432,5pK2Elt8xOENwe8xAGfASw,6
0.0366,0.0292,0.00133,0.937,0.647,0.145,3PGvcGU10IzjiSA96A2GcO,0
0.0632,0.874,0.00115,0.792,0.752,0.125,5VzsokRZMpEDLTaXBPfUdJ,6
0.0558,0.873,0.00558,0.635,0.35,0.134,19Oh5hnq89a94Upp66mOoy,6
0.0355,0.569,0.000592,0.974,0.567,0.043,19LE5SbXV0A4UFRJvz91Eq,6
0.0438,0.322,0.000491,0.928,0.588,0.357,6NpWqc7uYthjC5M7v7c1Gs,0
0.0345,0.0947,0.0051,0.875,0.637,0.347,4yqRW7Ovd47DcgfuWXzEGR,0
0.0509,0.0358,0.035,0.92,0.594,0.0356,2sUkEAXJBIvh9EvuuOOKuW,0
0.0352,0.403,0.003,0.828,0.614,0.493,4WuxGJdcbN9SPrNn3UFLFy,6
0.0407,0.682,0.00158,0.948,0.681,0.0262,0OQF6YgMW5gOe8k4wfvLRJ,6
0.0368,0.774,0.0342,0.694,0.631,0.114,6NitJf2pJZ4ssPTWZ1ZuVv,6
0.0442,0.69,0.0443,0.973,0.759,0.0955,44xPqYQFzpMVhpcDRzaBG5,6
0.0438,0.886,0.00281,0.662,0.686,0.283,22If8nq6QHdvcT2meERlcl,6
0.0542,0.917,0.00202,0.905,0.712,0.394,7yEDXWnJtWkHnVsclNuklc,6
0.0314,0.0214,0.00279,0.763,0.591,0.172,6uSLLJJ5r936DO1SASSViy,0
0.0644,0.896,0.0284,0.774,0.566,0.0288,7LHqxlhat0OIf3gCOGnOGr,6
0.0378,0.226,0.00685,0.894,0.524,0.134,2zpIU1OroZ3mUzrnYqoLBa,0
0.038,0.934,0.129,0.592,0.602,0.041,4aoT4eYesZWIwifnIFRgcs,6
0.036,0.701,0.00102,0.762,0.504,0.0317,0ThPAtLfX0NbibIrEfWFHi,6
0.042,0.771,0.0688,0.828,0.741,0.354,2g95XDCx4GqcaJPv7TTk8C,6
0.0349,0.469,0.27,0.815,0.6,0.334,3ztXhsmAArhAJAf6eGnu0v,6
0.0414,0.872,0.00103,0.903,0.513,0.546,5bHbUMtuZIpHtTPdoJmcaN,6
0.0308,0.0178,0.000412,0.902,0.561,0.215,7u7RMMynAINKO3iMS0s0pZ,0
0.0403,0.405,0.0731,0.703,0.667,0.0403,4IEt7Mdm42jKkRTaAzNNrH,6
0.0352,0.0588,0.00159,0.873,0.592,0.103,44fFj5FWWuFseMDEvToXCn,0
0.0467,0.351,0.00634,0.973,0.54,0.0359,5CAcrDVbEhc64A5sHqO5Md,0
0.0399,0.903,0.00111,0.949,0.533,0.353,6yf6FF8BxqLqEr87RFY96m,6
0.0559,6.02e-05,0.0437,0.763,0.717,0.741,49yvk8qS9L7I5aDeIMSutb,3
0.0465,0.733,0.061,0.971,0.617,0.0364,3KD6IJoaBg3i7efqistOnh,6
0.0693,0.323,0.0137,0.855,0.556,0.0534,2InrK5IWeTPIVRZQPOEDIO,0
0.0339,0.815,0.0144,0.804,0.604,0.0334,3IaDHisoQv2Iri6wj57jkZ,6
0.0335,0.636,0.0355,0.766,0.745,0.662,4cF6Pk7YaRtv91mSZa4nVi,6
0.0406,0.831,0.00706,0.853,0.741,0.123,6yCjfTARifCLjtZ611DWvA,6
0.0685,0.877,0.000313,0.886,0.805,0.272,0iANTai9oZfdFzmrGnMQ3Y,6
0.0485,0.0647,0.0119,0.903,0.545,0.0398,4TQgbkv9CF1Qy4GIfpZeSO,0
0.032,0.939,0.689,0.718,0.523,0.151,4kZgxNJrexSsATXK1lQrQS,6
0.0649,0.735,0.0875,0.653,0.787,0.396,75N5R8CeZDyJurQJsoRTx1,6
0.0385,0.847,0.00634,0.894,0.573,0.0402,6B6jWtgW9ZCocu0alFox1m,6
0.0947,0.711,0.00245,0.767,0.681,0.0387,5MmDAFQa8SP9bA5J3f5vYc,6
0.0531,0.00992,0.0171,0.748,0.777,0.536,2Pwcpc8IEcnH3Vv46vToTO,3
0.0674,0.916,0.013,0.968,0.621,0.0315,6jdaBz780wecXanS9elu68,6
0.04,0.855,0.00634,0.707,0.679,0.258,4Np4NOxEBsYvPNBZ8W0BDu,6
0.041,0.643,0.0248,0.956,0.591,0.145,4CMsK9RIEcJEUwUkSvmBxQ,6
0.0439,0.0105,0.228,0.87,0.4,0.0582,5XU99uJiaZIlfy1ID23veH,0
0.0322,0.0451,0.0263,0.813,0.632,0.0399,40bOS5DkpMM7UJB3xZkHoq,0
0.0446,0.893,0.00919,0.975,0.588,0.025,7nMhRQY2qk6TBfhb64UopK,6
0.0382,5.95e-06,0.000664,0.841,0.434,0.233,2eQfD774357Ymh9NzCl5T2,0
0.0461,0.867,0.0492,0.792,0.59,0.05,5J54xW5p85niQOxeq7GiD5,6
0.0322,0.52,0.0183,0.789,0.643,0.0392,3CmUXmrh17WIaQOQu9OVha,6
0.0352,0.571,0.00113,0.857,0.542,0.162,0bqjS54zmDlYanW8mlx28k,6
0.0657,0.0227,0.0687,0.772,0.605,0.61,1he0nibCzlDvB96EoJbbIZ,3
0.0437,0.93,0.000256,0.822,0.799,0.215,10twrq4TUN6ThYX8fHTlab,6
0.0454,0.893,0.0191,0.975,0.459,0.138,4s5YiAfgPWyq37WukmceRI,6
0.0469,0.811,0.0322,0.843,0.466,0.159,1ChJyLrvuFRUQIbBuavjcO,6
0.0425,0.189,0.0228,0.942,0.58,0.236,2oPwqbELgu5i1UtsjqkR3H,0
0.0305,0.896,0.0118,0.9,0.488,0.161,5XAQO5MN3T7Z5ecAAql0JV,6
0.0437,0.146,0.157,0.541,0.598,0.0422,0GhMImCJ8bJ1oKDZOhUedJ,0
0.0333,0.379,0.015,0.813,0.57,0.0363,18hPcmBPzTiHPQUKT9tC8v,0
0.0833,0.063,0.00996,0.94,0.644,0.138,6AYnqhQQeRdLErjV4X999K,0
0.0583,0.736,0.00181,0.936,0.608,0.0389,38be6Tha1a4kOJPBaqpeEm,6
0.0381,0.109,0.176,0.76,0.659,0.0519,4OEnG3txRzS0UebAHOA2bG,0
0.0323,0.408,0.000577,0.695,0.67,0.136,3vLhUrc9h8fFIH7Lq9QDM5,6
0.0313,0.891,0.0258,0.56,0.75,0.203,4G3qY8rJC9C4BjKpzwsZN3,6
0.0325,0.115,0.025,0.694,0.661,0.295,0gT8d4DW5wDlJahSlLiuda,0
0.0403,0.0844,0.0907,0.856,0.561,0.113,22Gd0aeeTTa5E81i5bJ3FB,0
0.037,0.831,0.00171,0.722,0.605,0.27,6hizzLN6GI5rWUWX2EiKR0,6
0.0412,0.689,0.00559,0.737,0.682,0.169,5mLllF9AIePVdhExTiNyyr,6
0.0344,0.947,0.259,0.873,0.577,0.201,0XXWZcLfM8drFINoxPx5fC,6
0.0462,0.88,0.00264,0.904,0.689,0.0939,0vlauZfceQ2eiuqwDMf1jb,6
0.0331,0.135,0.085,0.781,0.623,0.214,0dcF0b9gjuGV3aCzjq5h6h,0
0.177,0.816,0.000146,0.638,0.782,0.0342,2EqGCX02606uk3f7HfzOGu,6
0.0753,0.897,0.796,0.389,0.599,0.441,0dZ8mcRlvdvHfUEwxPkb5B,1
0.0431,0.83,0.849,0.514,0.674,0.573,2gL3yeSrVcdgYUgebT6TKN,6
0.0497,0.83,0.00502,0.646,0.739,0.0739,6TqYadgz6qObDRYkcQe21L,6
0.0615,0.898,0.00118,0.749,0.813,0.264,386PnZfbszq42M8GprZnVt,6
0.0337,0.764,0.279,0.58,0.66,0.0435,5MUhD2L9BTIaX9xkMqSnVr,6
0.0854,0.913,0.462,0.375,0.851,0.371,3sSaIdFrhLOjOy8XCuKMfE,6
0.0734,0.702,0.454,0.481,0.858,0.305,17httCRML11JQcFn0ng40I,6
0.0388,0.756,0.00491,0.652,0.771,0.21,20qCEmcOcBQC7DS2T70Pz4,6
0.0671,0.765,0.396,0.453,0.748,0.361,5KjqHWEssr7QRnRnTZfOQN,6
0.0525,0.889,0.0917,0.512,0.86,0.237,5cPkKWedtNGlXW4sUdAgvz,6
0.0305,0.746,0.0908,0.49,0.781,0.396,6bexT12e03xTtGzBgNe0dE,6
0.305,0.876,0.509,0.394,0.763,0.473,7FoNzgmqNTSotUSVemCsrj,2
0.0639,0.887,0.182,0.561,0.906,0.0374,4HFO4JUkrkqNIKh4kwgQpR,6
0.0441,0.759,0.00313,0.745,0.737,0.409,4PixJeTcnC98CsW9oHP1sh,6
0.0348,0.881,0.395,0.634,0.711,0.297,3HIyzleWbghroY372GMajL,6
0.0342,0.932,0.0104,0.874,0.648,0.339,5G2pbqhXrpVbGOYoWaz04J,6
0.0372,0.888,0.106,0.556,0.654,0.116,3dZkhrOzJGbRRl3dBfJNkp,6
0.194,0.000903,0.295,0.487,0.699,0.426,6Bg9rnY8OXQZOG79lCveyu,2
0.0721,0.879,0.137,0.534,0.754,0.262,5dk7V45cYJ73eFeBJst2c3,6
0.0401,0.158,0.336,0.569,0.759,0.138,3xfeZrc1eCICCFahDQFaWO,4
0.0405,0.848,0.000339,0.909,0.799,0.172,4dsZt7bgIe1kVltGhbXP5D,6
0.0361,0.82,0.377,0.552,0.694,0.319,4QVosKlgWRXc1IEwYdOBEz,6
0.0987,0.788,0.455,0.619,0.779,0.635,1RiRfhBguCU7nmxkdK1cdW,6
0.0656,0.892,0.0832,0.62,0.762,0.189,2IiYV4muGj5HVGPRASTRpJ,6
0.0379,0.819,0.274,0.68,0.726,0.216,5neaZwPu8aVigvIZ0kqt91,6
0.0885,0.866,0.0539,0.477,0.866,0.301,06uE6yOg0nc1HFTJWOhFYJ,6
0.0761,0.899,0.29,0.493,0.797,0.144,2lAZJjUyFklZXQK5vDjzbp,6
0.0512,0.691,0.00123,0.793,0.805,0.185,0KCXPIaGPL1du07EW1MPVU,6
0.0488,0.704,0.0255,0.777,0.82,0.0709,6CVzxgkKa7TEBsnj9TgVoL,6
0.0438,0.797,0.000554,0.817,0.722,0.429,5pRfsRKRDsAAkYvQ7262YH,6
0.0859,0.856,0.254,0.75,0.595,0.25,5cm8VSk6Iqkp8F1cB2S0Iu,6
0.0416,0.808,0.203,0.487,0.841,0.714,6DfvHDSDHyV9xMJznbq0uv,6
0.0609,0.844,0.0244,0.639,0.77,0.276,6qLDqEm4xmS8GvJKHl5Qx0,6
0.0399,0.599,0.0312,0.493,0.726,0.314,5jOdQjFMSfCaBiqzVnl6gl,6
0.0376,0.616,0.00078,0.764,0.677,0.046,2HVoB3Ajn9uZnUWt8DjwFJ,6
0.062,0.00817,0.52,0.49,0.683,0.471,2vW8K1C2Vj81beuKOvBdf9,4
0.406,0.371,0.656,0.456,0.919,0.683,13JC5nvIbCbxTrHqFLvwPM,2
0.0374,0.773,0.0265,0.779,0.757,0.142,1Xs3LqFit5BSZPrGyxJBYw,6
0.164,0.734,0.203,0.648,0.772,0.547,48lLbEReLswTVWsZYhhPks,6
0.0537,0.733,0.0088,0.9,0.793,0.467,6ZD6KxJrALrxyx0E01Rkgf,6
0.0417,0.863,0.0322,0.452,0.693,0.121,4bBT53FvvtFqHJm9iq7G7L,6
0.0433,0.86,0.0272,0.775,0.808,0.0451,6WVvJAAzcrcYJhimrjqEIh,6
0.0507,0.496,0.0945,0.72,0.494,0.408,4SKb9f6WJrAWaIzabSdUqy,6
0.0376,0.789,0.00064,0.838,0.797,0.563,7IUtGRb3rAqJjfimCMs4FQ,6
0.0784,0.119,0.00133,0.632,0.852,0.494,1WaDwq1lUB69du6tuUnLIY,3
0.0415,0.318,0.0977,0.788,0.818,0.597,2bwr0a2bbCfx3txaJ1uGro,3
0.0412,0.855,0.0802,0.722,0.751,0.066,3onp9CePJ7sNcJjIARM5YG,6
0.042,0.844,0.00141,0.809,0.708,0.265,2aEugZjPLE6nDImluCkcS1,6
0.0929,0.716,0.0189,0.707,0.751,0.629,3Y3inhZXBQ1KPfhWYYeuR3,6
0.12,0.183,0.0197,0.599,0.73,0.549,5G4UC9fnqy2o50V4p2EuYZ,3
0.0479,0.919,0.121,0.842,0.736,0.662,4z7tWC9yzgcCD23hY8uQaV,6
0.0332,0.854,0.319,0.675,0.69,0.0739,5yNkX0lW8C2ccVN3Q1xRm9,6
0.0446,0.938,0.00634,0.814,0.759,0.668,64EnP9VqlTUMCNyn9mt6Kx,6
0.0679,0.412,0.0127,0.598,0.763,0.47,4Bl14xQWo7Q6jagOcPZ5mI,6
0.0437,0.879,0.36,0.517,0.659,0.547,2MBPUcMpWL4EJ709876js0,6
0.0758,0.862,0.0213,0.716,0.74,0.519,303M6GvGo8DGx1niNv1pVS,6
0.0473,0.811,0.0598,0.482,0.706,0.408,4smPVWbEXf5aq92BcNevXu,6
0.203,0.564,0.0991,0.62,0.854,0.661,4sAXWtXJa4XO3oFt9Bhrk0,2
0.0341,0.807,0.24,0.855,0.747,0.219,23tSVCziOnXVAyayQt0Bi7,6
0.108,0.00133,0.0603,0.874,0.827,0.567,6MCsbkXWaDDa408N1pUky7,3
0.0962,0.0111,0.123,0.894,0.775,0.561,5Lkpl9w1rYzM7eVbGVe6EH,3
0.0824,0.674,0.0173,0.978,0.56,0.553,3bTjVR73jjv8ifAYbpohUe,6
0.0858,0.356,0.0742,0.904,0.765,0.831,1PzMiuvUMQRKfxxNsPAjZR,3
0.0757,0.371,0.00894,0.865,0.83,0.396,4gCFPxvdS84KFwSsprB12K,6
0.0769,0.69,0.00297,0.782,0.781,0.165,6rwKmp46Ssl0D9VDVaGKVo,6
0.0499,0.706,0.00249,0.956,0.66,0.752,2I5faAdg3IZbd6HEn6Blfz,6
0.2,0.00765,0.0907,0.643,0.883,0.202,0RL0kFseGHilQyinJa0eO8,2
0.104,0.0409,0.00112,0.972,0.575,0.78,7qm3YjedUCXH2p58VLwUHi,3
0.158,0.234,0.00566,0.932,0.847,0.438,36FAlEL4gmVTdUpPjnPtRV,3
0.0885,0.658,0.0292,0.984,0.786,0.712,3QzBzeXfDNR15U6X98zz1q,6
0.0544,0.882,0.0544,0.933,0.681,0.335,6a7Vnxz6aezPxdKPTF72Yb,6
0.0738,0.0976,0.0809,0.908,0.734,0.545,6W2JFlLjKoSMAYG9pds9rS,3
0.0668,0.298,0.00634,0.684,0.794,0.542,7nEJrG2KIiH6PoDL1Ae5at,3
0.0474,0.0321,0.000211,0.724,0.687,0.281,7is2hGbIe9yPQnc9L0vjHc,0
0.0536,0.0794,0.00186,0.817,0.819,0.852,0Kh1JKeJMAvFxv91HZ8uYU,3
0.193,2.15e-05,0.116,0.854,0.732,0.182,1JNgvtfz2bzr4yvVImSvk1,0
0.104,0.616,0.0356,0.986,0.609,0.164,61xflUm94Khk7PVeyJIyJ3,6
0.0724,0.184,0.031,0.913,0.865,0.699,0aEIw4siCqZ8hlDrvtlRep,3
0.0418,0.584,0.039,0.622,0.888,0.614,1Zw0EkCEoEtHTzmZV3UlIf,6
0.0434,0.769,0.0104,0.855,0.651,0.326,2D5LwVpW4D8BhEHjWGxofw,6
0.0756,0.00678,0.0048,0.833,0.895,0.864,05a3JJNTzhoBFtux514zLj,3
0.198,0.751,0.0204,0.98,0.759,0.0395,4mYWE9Agg0hvKuaOaej6vF,6
0.055,0.33,0.00583,0.935,0.814,0.546,2jC6oAT2P3w9HQBrRcQqFl,3
0.276,6.65e-05,0.116,0.743,0.863,0.478,0nh1xcym5tpnZ4tJWVO2m8,2
0.0506,0.424,0.00621,0.801,0.738,0.513,7ftiw2BSQHx7snbX0llu6a,6
0.0428,0.0537,0.0218,0.892,0.803,0.292,5x2hXRoEDfEF67WvWqoCqY,0
0.264,6.28e-05,0.272,0.656,0.77,0.856,5Y6LspDMKmZsFf6D5zhWoY,2
0.0382,0.0288,0.000334,0.954,0.661,0.36,5FufznQatRZsjumawlLbbo,0
0.0486,0.494,0.00746,0.907,0.636,0.32,3zXS11n8H34fWV53hg7XAr,6
0.0738,0.651,0.0103,0.78,0.612,0.82,0tjviLADqxF7DtolJgJLf1,3
0.0492,0.45,0.00338,0.839,0.599,0.127,2zQrWqYGj80hWmy5wnQOFU,6
0.251,0.000144,0.00369,0.969,0.784,0.212,1qXTtWP0sNcePb3tT2eHWL,2
0.0571,0.905,0.0502,0.861,0.743,0.189,3cOpv6dg4JYT2ZegTxw5XF,6
0.0788,0.375,0.0851,0.927,0.66,0.613,4uklTQyZiktk2DExXMRHZk,3
0.0543,0.459,0.00136,0.988,0.703,0.676,2dJbz9Q2X33c7l9uCRxoy5,3
0.0492,0.505,0.00154,0.784,0.846,0.4,0EWcOrTwNENx13HuPuFznq,6
0.0763,0.0839,0.00341,0.452,0.91,0.158,2mIHEm6ZbKQ6ieeUeAlag3,4
0.0644,0.578,0.021,0.964,0.784,0.914,4Fw9pEVsvkpwyIHoVKJ6yI,3
0.118,1.65e-05,0.0968,0.782,0.784,0.499,02IzZ88gNb3RUhmk43wkLD,3
0.106,0.201,0.00387,0.816,0.828,0.392,34r29cNzzV4elD0XTz1ihT,3
0.128,0.597,0.0315,0.898,0.674,0.474,2a9hp6HbEtzUQBLv5C81mw,6
0.0544,0.534,0.00554,0.893,0.75,0.265,4zndIOEwqNne000JFuaGoD,6
0.21,0.402,0.00626,0.853,0.925,0.757,6AqlZeTJGRHuRKUAbc9kqP,3
0.138,0.18,0.00423,0.747,0.803,0.525,4jRXoqeqFNxUI25ugusDyI,3
0.0809,0.00705,0.129,0.803,0.882,0.84,4pbekeVfUyyCNrBXgLBahS,3
0.0507,0.042,0.029,0.868,0.768,0.286,0MmCny6gGuYPM4wT1rqoz3,0
0.0375,0.564,0.0107,0.745,0.763,0.0732,5t0EAqNTV7MmQI6tvlrqmk,6
0.0501,0.95,0.0218,0.821,0.794,0.546,4NVvx8aXIqxj2Pm0E4senX,6
0.0426,0.409,0.0251,0.74,0.739,0.341,75V8CXNNjs25k0LiQXVD2H,6
0.0385,0.314,0.00636,0.951,0.693,0.674,7fxpanL0r0FWIDMLMlX6QG,3
0.0433,0.175,0.101,0.685,0.855,0.552,37IKuXFdoYsfL4RyoxhO6k,3
0.0871,0.781,0.019,0.984,0.927,0.663,3V9WaNSklacDxsCwnpzhSa,6
0.137,0.000296,0.133,0.68,0.836,0.358,5Kf986lCmcLAlVAennL74R,3
0.0553,0.000501,0.0265,0.798,0.789,0.901,1MhT60RqS3GoWyCypic28z,3
0.0629,0.22,0.0364,0.86,0.723,0.493,6G6gv3EH3kWjm35x6tcsOF,3
0.104,0.165,0.0246,0.88,0.835,0.752,1jfd5UYYNB8LEYGtHkP1tM,3
0.258,0.129,0.0156,0.94,0.855,0.858,7ske1qDeuRwD933vcnD3OS,2
0.045,0.0155,0.00649,0.786,0.867,0.891,1Phj6A6sGPghCKkHHR7WvC,3
0.13,0.121,0.0496,0.68,0.855,0.138,6Il5epZuJzpHVNVjYXrYIT,0
0.0463,0.748,0.00995,0.782,0.722,0.389,5HT38iBHCUQTowmql1g8Bm,6
0.111,0.0898,0.00836,0.866,0.839,0.402,3Bp5P1UoYfprzFy7EClcoz,3
0.0757,0.952,0.00141,0.855,0.718,0.715,6uKA5VNApuHQoWnSRH1jlc,6
0.0661,0.00159,0.0109,0.898,0.836,0.226,44prQa5cc4wj0gnS5y5tt1,0
0.361,0.235,0.35,0.855,0.853,0.662,5G51lE61WAkzCOoaljqoHe,2
0.171,1.43e-05,0.0064,0.974,0.823,0.463,2q6OLWcAYWk6SjRBkDWDOj,3
0.0946,0.214,0.237,0.962,0.765,0.547,2CcQBQomdpTg3q97rj2Gp7,3
0.0499,0.481,0.0103,0.966,0.715,0.418,2h6fLwmfDafmP1ImJFFskj,6
0.0884,0.122,0.0399,0.895,0.668,0.5,5ZB6eNIi1eeF3QJ7T69exd,3
0.0509,0.459,0.0186,0.977,0.692,0.626,4DrsNByVNyPkIY2ZrFYy16,3
0.133,0.124,0.0104,0.748,0.782,0.558,1wb3vmzdosCuTwmbe5MYyC,3
0.0495,0.227,0.209,0.872,0.748,0.134,3j3PX04rM6SI8oNOl1T3n3,0
0.0704,0.0192,0.011,0.894,0.789,0.771,4enqcEaN9zRqZXlKltzyNC,3
0.0586,0.82,0.0038,0.955,0.533,0.0348,2aYs0Kg0Mt9XbmzPml3pND,6
0.0814,0.653,0.0388,0.742,0.886,0.744,2VvFtT6YXgtwcBjD8VMD24,3
0.0479,0.0376,0.000152,0.828,0.748,0.421,0nKeZkMxxMPp37kCZOenbe,3
0.0412,0.348,0.0329,0.855,0.763,0.531,32SL0NKS1QiR7XUKzlqufJ,3
0.166,0.897,0.00351,0.974,0.861,0.301,4Gc2dQj8FdnJzB6VZCKKF1,6
0.0576,0.399,0.00312,0.688,0.79,0.32,1kZAtr2I4RlXDcOpZ7yA1C,6
0.0711,0.0486,0.0357,0.918,0.808,0.585,5DPkzkBSFFMY7u0QKSMIBC,3
0.263,0.0118,0.124,0.958,0.662,0.515,35w074ZJpkCUCWtS0T2pvm,2
0.0682,0.717,0.00136,0.909,0.823,0.758,18RDXgNcOosDmIxB2Bk8ke,6
0.102,0.294,0.0295,0.932,0.642,0.449,5brF58DyR90gbHuMJqD5of,0
0.0514,0.277,0.000259,0.871,0.809,0.637,2yBTcEYoW6jD1I1xosjcHd,3
0.145,0.000962,0.00171,0.85,0.86,0.361,6BRlY9uFQOfYhDY1B7vMJC,3
0.0596,0.0582,0.00057,0.787,0.658,0.0773,3TDqXg8iAPzgGKqVEn4cup,0
0.0394,0.839,0.0031,0.794,0.75,0.0803,5KeWNOjXTGZd2qATxVBLF8,6
0.0349,0.432,0.00785,0.788,0.782,0.137,1lCSVEqFldH6cTMnm28M8k,6
0.233,0.338,0.00954,0.925,0.842,0.436,6IUUBF1FgcO7oBLFs8xvj3,2
0.0366,0.00734,0.0568,0.96,0.74,0.257,5iDws8ebHXlm1Nh7vUjJ9i,0
0.0541,0.857,0.00908,0.903,0.734,0.267,5DDzviNh0MzpuZrBiH8QM8,6
0.125,0.481,0.00611,0.986,0.762,0.372,4P3WY1qYtJ0JcMHHm0bpvB,6
0.102,0.84,0.00945,0.92,0.844,0.624,2rERUk5OXyi7VClesHrjHO,6
0.0844,0.0101,0.00719,0.739,0.87,0.333,117bHhXQMRhZPpAQ9JF7PY,3
0.0724,0.0552,0.00744,0.916,0.789,0.187,1MKqVGJElkzGwG3MidkwNI,0
0.0484,0.0359,0.000251,0.972,0.812,0.323,3jncEfaHJl2BMGjwk2POgn,0
0.106,0.296,0.0284,0.885,0.752,0.321,5fYnx6xU6bThE37aN1F4vH,0
0.0491,0.702,0.016,0.704,0.775,0.473,1HhfEj6K1gObPfi1nQfOyN,6
0.487,0.108,0.0796,0.898,0.896,0.665,19fbSSCnqvo0rmqCCsSHnN,2
0.28,1.34e-05,0.0139,0.938,0.839,0.773,3wlooR2v0HO309z0maRmO3,2
0.125,0.391,0.00725,0.975,0.757,0.39,4mr00M5jfoSwK4oCUzCISj,6
0.0882,0.0659,0.000174,0.92,0.806,0.935,3NeSlNBRvB4BMrxhA88Zke,3
0.306,0.621,0.0939,0.614,0.814,0.275,7tAGnxLiQTU0EjezyOjUj2,2
0.104,0.133,0.0558,0.813,0.741,0.572,2txuYleYPl5dOQMv70tlWD,3
0.157,0.72,0.0414,0.912,0.817,0.251,3q696Hv2mRNvnlJGARCBQU,6
0.0321,0.0,0.0418,0.703,0.633,0.281,7up1kromWJY9ZoR747ngVV,0
0.142,0.697,0.00157,0.923,0.769,0.817,1AH6GkZnybM0R5WZZTj7GF,3
0.142,0.0208,0.393,0.701,0.697,0.41,4k6Emp6KJ4GNRyf6wUKODl,4
0.0463,0.000236,0.0182,0.792,0.717,0.719,4Sjb4zaYIzn254xG2lC1Y9,3
0.0739,0.339,0.0198,0.995,0.729,0.961,5AEy1FpWJXqtwVOelRlZT1,3
0.0615,0.7,0.00834,0.929,0.626,0.682,5GiXra1IesFbyQxHsjWQ3M,6
0.151,0.000979,0.0674,0.819,0.75,0.614,2Oc5ez4PVPnIWAmYr8i99V,3
0.0508,0.00266,0.0107,0.789,0.783,0.638,37V78aaqEliOSPJxVgxNfm,3
0.0387,0.000703,0.0339,0.764,0.803,0.614,3WYqZhwammjFtFLfZfT38u,3
