danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.823,0.636,11,-7.239,0,0.0612,0.0168,0.0,0.108,0.5,151.978,audio_features,1a7tOEheXeaSNathZW4Gzk,spotify:track:1a7tOEheXeaSNathZW4Gzk,https://api.spotify.com/v1/tracks/1a7tOEheXeaSNathZW4Gzk,https://api.spotify.com/v1/audio-analysis/1a7tOEheXeaSNathZW4Gzk,205893,4
0.696,0.708,9,-4.737,1,0.0438,0.000113,0.0,0.444,0.287,142.026,audio_features,3QHGfxhjexLaMKGHXagfRs,spotify:track:3QHGfxhjexLaMKGHXagfRs,https://api.spotify.com/v1/tracks/3QHGfxhjexLaMKGHXagfRs,https://api.spotify.com/v1/audio-analysis/3QHGfxhjexLaMKGHXagfRs,168161,4
0.806,0.64,11,-7.398,0,0.317,0.0864,0.0,0.201,0.716,160.054,audio_features,5gAwpwuchaCGnJLlBMGBzp,spotify:track:5gAwpwuchaCGnJLlBMGBzp,https://api.spotify.com/v1/tracks/5gAwpwuchaCGnJLlBMGBzp,https://api.spotify.com/v1/audio-analysis/5gAwpwuchaCGnJLlBMGBzp,213206,4
0.954,0.516,6,-5.817,1,0.16,0.03,7.54e-06,0.0504,0.624,105.001,audio_features,6UN73IYd0hZxLi8wFPMQij,spotify:track:6UN73IYd0hZxLi8wFPMQij,https://api.spotify.com/v1/tracks/6UN73IYd0hZxLi8wFPMQij,https://api.spotify.com/v1/audio-analysis/6UN73IYd0hZxLi8wFPMQij,139560,4
0.768,0.74,0,-6.595,1,0.336,0.696,6.81e-06,0.23,0.532,141.059,audio_features,0yUaLqhsVsguBpoOPL4cO7,spotify:track:0yUaLqhsVsguBpoOPL4cO7,https://api.spotify.com/v1/tracks/0yUaLqhsVsguBpoOPL4cO7,https://api.spotify.com/v1/audio-analysis/0yUaLqhsVsguBpoOPL4cO7,129362,4
0.749,0.63,4,-6.652,0,0.116,0.0623,0.0,0.353,0.445,122.03,audio_features,2KLwPaRDOB87XOYAT2fgxh,spotify:track:2KLwPaRDOB87XOYAT2fgxh,https://api.spotify.com/v1/tracks/2KLwPaRDOB87XOYAT2fgxh,https://api.spotify.com/v1/audio-analysis/2KLwPaRDOB87XOYAT2fgxh,242027,4
0.493,0.613,1,-6.636,1,0.414,0.0393,0.0,0.128,0.373,156.104,audio_features,2UQ2oUbHiB8wWYCE42JX0k,spotify:track:2UQ2oUbHiB8wWYCE42JX0k,https://api.spotify.com/v1/tracks/2UQ2oUbHiB8wWYCE42JX0k,https://api.spotify.com/v1/audio-analysis/2UQ2oUbHiB8wWYCE42JX0k,197692,4
0.756,0.916,1,-2.692,1,0.207,0.0351,0.0,0.241,0.458,149.961,audio_features,7CpXFEjLntpr4GdOhTtFEv,spotify:track:7CpXFEjLntpr4GdOhTtFEv,https://api.spotify.com/v1/tracks/7CpXFEjLntpr4GdOhTtFEv,https://api.spotify.com/v1/audio-analysis/7CpXFEjLntpr4GdOhTtFEv,169693,4
0.87,0.506,2,-9.415,1,0.432,0.0901,0.0,0.145,0.347,137.921,audio_features,3084aAzars6DR26nCWO9Ep,spotify:track:3084aAzars6DR26nCWO9Ep,https://api.spotify.com/v1/tracks/3084aAzars6DR26nCWO9Ep,https://api.spotify.com/v1/audio-analysis/3084aAzars6DR26nCWO9Ep,187826,4
0.366,0.699,2,-7.468,1,0.0564,0.0135,0.0,0.135,0.062,97.201,audio_features,1hnNjI1da0xqGhR81JFVdx,spotify:track:1hnNjI1da0xqGhR81JFVdx,https://api.spotify.com/v1/tracks/1hnNjI1da0xqGhR81JFVdx,https://api.spotify.com/v1/audio-analysis/1hnNjI1da0xqGhR81JFVdx,169500,4
0.884,0.423,6,-10.181,0,0.275,0.115,0.0,0.0895,0.259,95.753,audio_features,5JS1gz9zP4GTy0LZYvSeUK,spotify:track:5JS1gz9zP4GTy0LZYvSeUK,https://api.spotify.com/v1/tracks/5JS1gz9zP4GTy0LZYvSeUK,https://api.spotify.com/v1/audio-analysis/5JS1gz9zP4GTy0LZYvSeUK,159973,4
0.785,0.609,11,-8.623,0,0.186,0.031,5.47e-05,0.096,0.326,83.962,audio_features,5B40Td13cDQ4adeAiLf8Z4,spotify:track:5B40Td13cDQ4adeAiLf8Z4,https://api.spotify.com/v1/tracks/5B40Td13cDQ4adeAiLf8Z4,https://api.spotify.com/v1/audio-analysis/5B40Td13cDQ4adeAiLf8Z4,148855,4
0.855,0.603,0,-5.488,1,0.284,0.0392,0.0,0.105,0.494,129.976,audio_features,6yDPFrHZLQbQa9Itd2J4Gp,spotify:track:6yDPFrHZLQbQa9Itd2J4Gp,https://api.spotify.com/v1/tracks/6yDPFrHZLQbQa9Itd2J4Gp,https://api.spotify.com/v1/audio-analysis/6yDPFrHZLQbQa9Itd2J4Gp,206769,4
0.679,0.769,0,-3.539,1,0.24,0.0537,0.0,0.309,0.424,130.094,audio_features,3fNMgjG8yXaSam46swhz7w,spotify:track:3fNMgjG8yXaSam46swhz7w,https://api.spotify.com/v1/tracks/3fNMgjG8yXaSam46swhz7w,https://api.spotify.com/v1/audio-analysis/3fNMgjG8yXaSam46swhz7w,177231,4
0.765,0.882,1,-3.392,1,0.414,0.0432,0.0,0.353,0.439,166.784,audio_features,5c2IvJeaFx4m2DmOR1iryD,spotify:track:5c2IvJeaFx4m2DmOR1iryD,https://api.spotify.com/v1/tracks/5c2IvJeaFx4m2DmOR1iryD,https://api.spotify.com/v1/audio-analysis/5c2IvJeaFx4m2DmOR1iryD,140573,4
0.703,0.636,1,-8.652,0,0.177,0.338,0.0,0.0981,0.496,132.986,audio_features,6DswwzQlABrNoqjNydtvuX,spotify:track:6DswwzQlABrNoqjNydtvuX,https://api.spotify.com/v1/tracks/6DswwzQlABrNoqjNydtvuX,https://api.spotify.com/v1/audio-analysis/6DswwzQlABrNoqjNydtvuX,144594,4
0.519,0.766,2,-6.519,1,0.345,0.0906,0.0,0.287,0.449,100.281,audio_features,4EvFzNPsp8iyiEO9LDHopv,spotify:track:4EvFzNPsp8iyiEO9LDHopv,https://api.spotify.com/v1/tracks/4EvFzNPsp8iyiEO9LDHopv,https://api.spotify.com/v1/audio-analysis/4EvFzNPsp8iyiEO9LDHopv,128000,3
0.799,0.733,2,-6.234,1,0.216,0.172,1.7e-05,0.332,0.753,146.051,audio_features,7k5lDslyLbcykzUOPGEdKR,spotify:track:7k5lDslyLbcykzUOPGEdKR,https://api.spotify.com/v1/tracks/7k5lDslyLbcykzUOPGEdKR,https://api.spotify.com/v1/audio-analysis/7k5lDslyLbcykzUOPGEdKR,185280,4
0.912,0.507,2,-11.952,1,0.0587,0.579,0.0,0.167,0.725,134.978,audio_features,3RKjTYlQrtLXCq5ncswBPp,spotify:track:3RKjTYlQrtLXCq5ncswBPp,https://api.spotify.com/v1/tracks/3RKjTYlQrtLXCq5ncswBPp,https://api.spotify.com/v1/audio-analysis/3RKjTYlQrtLXCq5ncswBPp,115556,4
0.84,0.63,11,-5.671,0,0.0579,0.000502,0.00136,0.128,0.14,123.994,audio_features,5R5UNKWsmMPpFq5JHK93Fw,spotify:track:5R5UNKWsmMPpFq5JHK93Fw,https://api.spotify.com/v1/tracks/5R5UNKWsmMPpFq5JHK93Fw,https://api.spotify.com/v1/audio-analysis/5R5UNKWsmMPpFq5JHK93Fw,240968,4
0.94,0.761,8,-4.408,1,0.0979,0.0741,1.89e-05,0.59,0.414,118.027,audio_features,53acd3PVcgGCux58YABBr5,spotify:track:53acd3PVcgGCux58YABBr5,https://api.spotify.com/v1/tracks/53acd3PVcgGCux58YABBr5,https://api.spotify.com/v1/audio-analysis/53acd3PVcgGCux58YABBr5,195254,4
0.763,0.726,1,-5.61,1,0.109,0.00377,0.0,0.0719,0.327,99.042,audio_features,6aGpM4DXts4pdRhVKbRYuk,spotify:track:6aGpM4DXts4pdRhVKbRYuk,https://api.spotify.com/v1/tracks/6aGpM4DXts4pdRhVKbRYuk,https://api.spotify.com/v1/audio-analysis/6aGpM4DXts4pdRhVKbRYuk,131053,4
0.839,0.642,1,-5.581,1,0.0535,0.0431,6.76e-05,0.148,0.211,140.078,audio_features,65nmqAEqW7CJIkXOIkxyg8,spotify:track:65nmqAEqW7CJIkXOIkxyg8,https://api.spotify.com/v1/tracks/65nmqAEqW7CJIkXOIkxyg8,https://api.spotify.com/v1/audio-analysis/65nmqAEqW7CJIkXOIkxyg8,180760,4
0.735,0.449,2,-9.933,0,0.383,0.859,0.0,0.213,0.514,146.016,audio_features,3zkyus0njMCL6phZmNNEeN,spotify:track:3zkyus0njMCL6phZmNNEeN,https://api.spotify.com/v1/tracks/3zkyus0njMCL6phZmNNEeN,https://api.spotify.com/v1/audio-analysis/3zkyus0njMCL6phZmNNEeN,175890,4
0.611,0.554,8,-8.122,1,0.064,0.0339,0.00418,0.183,0.233,95.375,audio_features,21wkixaulehrFctAvEhvQl,spotify:track:21wkixaulehrFctAvEhvQl,https://api.spotify.com/v1/tracks/21wkixaulehrFctAvEhvQl,https://api.spotify.com/v1/audio-analysis/21wkixaulehrFctAvEhvQl,191758,4
0.857,0.524,1,-11.931,1,0.279,0.0255,0.0,0.336,0.379,137.943,audio_features,4ZyivnzrvDWRjihgqxvXK8,spotify:track:4ZyivnzrvDWRjihgqxvXK8,https://api.spotify.com/v1/tracks/4ZyivnzrvDWRjihgqxvXK8,https://api.spotify.com/v1/audio-analysis/4ZyivnzrvDWRjihgqxvXK8,170435,4
0.603,0.546,4,-7.525,0,0.35,0.194,2.68e-06,0.0783,0.667,87.99,audio_features,6clDsO8HwhHEgJDDp88VdL,spotify:track:6clDsO8HwhHEgJDDp88VdL,https://api.spotify.com/v1/tracks/6clDsO8HwhHEgJDDp88VdL,https://api.spotify.com/v1/audio-analysis/6clDsO8HwhHEgJDDp88VdL,152372,4
0.767,0.628,4,-7.41,0,0.242,0.21,8.79e-06,0.275,0.798,128.07,audio_features,6IyoLWzljeR3ldQo4KWHT6,spotify:track:6IyoLWzljeR3ldQo4KWHT6,https://api.spotify.com/v1/tracks/6IyoLWzljeR3ldQo4KWHT6,https://api.spotify.com/v1/audio-analysis/6IyoLWzljeR3ldQo4KWHT6,150242,4
0.894,0.633,10,-5.294,0,0.298,0.0369,0.0,0.178,0.578,145.11,audio_features,4lxTmHPgoRWwM9QisWobJL,spotify:track:4lxTmHPgoRWwM9QisWobJL,https://api.spotify.com/v1/tracks/4lxTmHPgoRWwM9QisWobJL,https://api.spotify.com/v1/audio-analysis/4lxTmHPgoRWwM9QisWobJL,145655,4
0.821,0.501,0,-8.27,0,0.0471,0.194,1.71e-05,0.109,0.385,124.966,audio_features,46DB28jumopDyMuYhjoydV,spotify:track:46DB28jumopDyMuYhjoydV,https://api.spotify.com/v1/tracks/46DB28jumopDyMuYhjoydV,https://api.spotify.com/v1/audio-analysis/46DB28jumopDyMuYhjoydV,230533,4
0.806,0.542,0,-7.482,0,0.064,0.241,0.000494,0.113,0.14,142.881,audio_features,4CCrZzRdeWYrWJ0DoN4XCa,spotify:track:4CCrZzRdeWYrWJ0DoN4XCa,https://api.spotify.com/v1/tracks/4CCrZzRdeWYrWJ0DoN4XCa,https://api.spotify.com/v1/audio-analysis/4CCrZzRdeWYrWJ0DoN4XCa,194306,4
0.675,0.726,2,-6.459,1,0.0461,0.105,0.0,0.153,0.671,124.872,audio_features,6HBRLaSQ7NB8MNlaqzYen1,spotify:track:6HBRLaSQ7NB8MNlaqzYen1,https://api.spotify.com/v1/tracks/6HBRLaSQ7NB8MNlaqzYen1,https://api.spotify.com/v1/audio-analysis/6HBRLaSQ7NB8MNlaqzYen1,186791,4
0.517,0.675,6,-5.382,1,0.0357,0.459,0.0,0.151,0.518,203.853,audio_features,59uQI0PADDKeE6UZDTJEe8,spotify:track:59uQI0PADDKeE6UZDTJEe8,https://api.spotify.com/v1/tracks/59uQI0PADDKeE6UZDTJEe8,https://api.spotify.com/v1/audio-analysis/59uQI0PADDKeE6UZDTJEe8,163855,4
0.618,0.75,7,-4.608,1,0.0287,0.00799,0.0,0.141,0.619,123.885,audio_features,4qbibbQ1yK0rPl0JUJS0bz,spotify:track:4qbibbQ1yK0rPl0JUJS0bz,https://api.spotify.com/v1/tracks/4qbibbQ1yK0rPl0JUJS0bz,https://api.spotify.com/v1/audio-analysis/4qbibbQ1yK0rPl0JUJS0bz,196890,4
0.479,0.768,8,-5.204,1,0.0312,7.02e-05,0.00549,0.121,0.576,110.024,audio_features,6Tm4Io4ct4w14nB1EUzsY3,spotify:track:6Tm4Io4ct4w14nB1EUzsY3,https://api.spotify.com/v1/tracks/6Tm4Io4ct4w14nB1EUzsY3,https://api.spotify.com/v1/audio-analysis/6Tm4Io4ct4w14nB1EUzsY3,183790,4
0.436,0.434,10,-7.153,1,0.0502,0.679,0.0,0.419,0.447,117.836,audio_features,2fBvSCdG3lDjImqJvnYtvq,spotify:track:2fBvSCdG3lDjImqJvnYtvq,https://api.spotify.com/v1/tracks/2fBvSCdG3lDjImqJvnYtvq,https://api.spotify.com/v1/audio-analysis/2fBvSCdG3lDjImqJvnYtvq,177920,4
0.532,0.489,4,-7.419,1,0.0311,0.149,0.0,0.237,0.32,139.807,audio_features,3qXsX3mYSsD1DmAvc3PE3N,spotify:track:3qXsX3mYSsD1DmAvc3PE3N,https://api.spotify.com/v1/tracks/3qXsX3mYSsD1DmAvc3PE3N,https://api.spotify.com/v1/audio-analysis/3qXsX3mYSsD1DmAvc3PE3N,229627,4
0.738,0.455,3,-8.735,1,0.0352,0.695,0.0,0.107,0.441,99.945,audio_features,1brnLTvarI9D1hLP6z2Ar8,spotify:track:1brnLTvarI9D1hLP6z2Ar8,https://api.spotify.com/v1/tracks/1brnLTvarI9D1hLP6z2Ar8,https://api.spotify.com/v1/audio-analysis/1brnLTvarI9D1hLP6z2Ar8,174560,4
0.655,0.869,7,-4.807,1,0.0633,0.00408,0.0,0.104,0.541,114.984,audio_features,6Z1bV93BP95h4YjIavrQPf,spotify:track:6Z1bV93BP95h4YjIavrQPf,https://api.spotify.com/v1/tracks/6Z1bV93BP95h4YjIavrQPf,https://api.spotify.com/v1/audio-analysis/6Z1bV93BP95h4YjIavrQPf,179645,4
0.38,0.488,9,-6.637,1,0.029,0.126,7.23e-06,0.115,0.268,156.031,audio_features,3fl4zil6HJ0N1FL3YIRwdC,spotify:track:3fl4zil6HJ0N1FL3YIRwdC,https://api.spotify.com/v1/tracks/3fl4zil6HJ0N1FL3YIRwdC,https://api.spotify.com/v1/audio-analysis/3fl4zil6HJ0N1FL3YIRwdC,223120,3
0.602,0.892,11,-4.394,1,0.0333,0.0425,1.03e-06,0.172,0.709,114.034,audio_features,3sT4lmGZF9Gy6XaLYvwH7A,spotify:track:3sT4lmGZF9Gy6XaLYvwH7A,https://api.spotify.com/v1/tracks/3sT4lmGZF9Gy6XaLYvwH7A,https://api.spotify.com/v1/audio-analysis/3sT4lmGZF9Gy6XaLYvwH7A,162842,4
0.582,0.568,1,-7.3,1,0.0275,0.577,0.0,0.105,0.394,121.991,audio_features,4686eQ81DEswHa90bcdlC9,spotify:track:4686eQ81DEswHa90bcdlC9,https://api.spotify.com/v1/tracks/4686eQ81DEswHa90bcdlC9,https://api.spotify.com/v1/audio-analysis/4686eQ81DEswHa90bcdlC9,207541,3
0.623,0.874,10,-3.058,1,0.0329,0.00714,0.0,0.143,0.961,109.97,audio_features,5wtPc1OQ7g1H8FBkwWqbhh,spotify:track:5wtPc1OQ7g1H8FBkwWqbhh,https://api.spotify.com/v1/tracks/5wtPc1OQ7g1H8FBkwWqbhh,https://api.spotify.com/v1/audio-analysis/5wtPc1OQ7g1H8FBkwWqbhh,194267,4
0.655,0.617,0,-4.716,1,0.026,0.0998,0.0,0.211,0.734,90.015,audio_features,3nei8eHEdiwwSfyoOCHPZI,spotify:track:3nei8eHEdiwwSfyoOCHPZI,https://api.spotify.com/v1/tracks/3nei8eHEdiwwSfyoOCHPZI,https://api.spotify.com/v1/audio-analysis/3nei8eHEdiwwSfyoOCHPZI,174173,4
0.645,0.8,6,-4.272,1,0.0363,0.0189,1.12e-05,0.0858,0.375,118.977,audio_features,5kB6WithhB8Iv08EMNmAbt,spotify:track:5kB6WithhB8Iv08EMNmAbt,https://api.spotify.com/v1/tracks/5kB6WithhB8Iv08EMNmAbt,https://api.spotify.com/v1/audio-analysis/5kB6WithhB8Iv08EMNmAbt,172480,4
0.625,0.727,1,-4.532,1,0.0378,0.0985,0.0,0.101,0.654,146.154,audio_features,5b4n4Lp2ZAPDGO9nQM5IHR,spotify:track:5b4n4Lp2ZAPDGO9nQM5IHR,https://api.spotify.com/v1/tracks/5b4n4Lp2ZAPDGO9nQM5IHR,https://api.spotify.com/v1/audio-analysis/5b4n4Lp2ZAPDGO9nQM5IHR,176618,4
0.459,0.682,8,-4.235,1,0.0464,0.167,0.0,0.11,0.887,201.831,audio_features,2DPqR0kuZVjrOF5oxIRYPy,spotify:track:2DPqR0kuZVjrOF5oxIRYPy,https://api.spotify.com/v1/tracks/2DPqR0kuZVjrOF5oxIRYPy,https://api.spotify.com/v1/audio-analysis/2DPqR0kuZVjrOF5oxIRYPy,155120,4
0.516,0.752,7,-5.09,1,0.0333,0.00528,3.78e-05,0.251,0.482,105.007,audio_features,4aSRUXfKuBbmje0eXNukuL,spotify:track:4aSRUXfKuBbmje0eXNukuL,https://api.spotify.com/v1/tracks/4aSRUXfKuBbmje0eXNukuL,https://api.spotify.com/v1/audio-analysis/4aSRUXfKuBbmje0eXNukuL,171880,4
0.485,0.645,0,-4.367,1,0.0274,0.00478,0.0,0.24,0.705,82.93,audio_features,1xk2TQgJNtH3FErgICPgmb,spotify:track:1xk2TQgJNtH3FErgICPgmb,https://api.spotify.com/v1/tracks/1xk2TQgJNtH3FErgICPgmb,https://api.spotify.com/v1/audio-analysis/1xk2TQgJNtH3FErgICPgmb,174193,4
0.628,0.833,0,-6.327,1,0.0311,0.0014,0.0,0.104,0.309,98.025,audio_features,6Awl7JBDQjfm7xkS3LkhDi,spotify:track:6Awl7JBDQjfm7xkS3LkhDi,https://api.spotify.com/v1/tracks/6Awl7JBDQjfm7xkS3LkhDi,https://api.spotify.com/v1/audio-analysis/6Awl7JBDQjfm7xkS3LkhDi,203680,4
0.623,0.466,11,-7.6,1,0.0265,0.0421,1.45e-06,0.0996,0.272,81.98,audio_features,5Jwcv2Le3Klwgrgyqa12ZA,spotify:track:5Jwcv2Le3Klwgrgyqa12ZA,https://api.spotify.com/v1/tracks/5Jwcv2Le3Klwgrgyqa12ZA,https://api.spotify.com/v1/audio-analysis/5Jwcv2Le3Klwgrgyqa12ZA,225813,3
0.522,0.801,5,-5.424,1,0.1,0.224,0.0,0.301,0.491,155.928,audio_features,6kCFt2ATuMIE5H9zVEJXei,spotify:track:6kCFt2ATuMIE5H9zVEJXei,https://api.spotify.com/v1/tracks/6kCFt2ATuMIE5H9zVEJXei,https://api.spotify.com/v1/audio-analysis/6kCFt2ATuMIE5H9zVEJXei,189307,3
0.587,0.632,9,-5.416,1,0.0311,0.148,1.01e-05,0.158,0.392,139.974,audio_features,5ZCjp56T8J6d7amJyFSzrI,spotify:track:5ZCjp56T8J6d7amJyFSzrI,https://api.spotify.com/v1/tracks/5ZCjp56T8J6d7amJyFSzrI,https://api.spotify.com/v1/audio-analysis/5ZCjp56T8J6d7amJyFSzrI,199040,4
0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,audio_features,3WMj8moIAXJhHsyLaqIIHI,spotify:track:3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/tracks/3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/audio-analysis/3WMj8moIAXJhHsyLaqIIHI,228013,3
0.4,0.647,2,-7.279,1,0.0337,0.176,5.79e-05,0.11,0.274,84.08,audio_features,5AihIu9yF3flkw1jFMyfwW,spotify:track:5AihIu9yF3flkw1jFMyfwW,https://api.spotify.com/v1/tracks/5AihIu9yF3flkw1jFMyfwW,https://api.spotify.com/v1/audio-analysis/5AihIu9yF3flkw1jFMyfwW,221520,4
0.639,0.713,5,-4.368,0,0.0337,0.0539,0.0,0.102,0.717,86.1,audio_features,7ETjhPaIU4UmHOiimJBZz9,spotify:track:7ETjhPaIU4UmHOiimJBZz9,https://api.spotify.com/v1/tracks/7ETjhPaIU4UmHOiimJBZz9,https://api.spotify.com/v1/audio-analysis/7ETjhPaIU4UmHOiimJBZz9,161200,4
0.58,0.881,4,-3.004,1,0.042,0.0508,0.0,0.106,0.384,76.989,audio_features,2DvOwcQd7RB5IV7MdlwpvN,spotify:track:2DvOwcQd7RB5IV7MdlwpvN,https://api.spotify.com/v1/tracks/2DvOwcQd7RB5IV7MdlwpvN,https://api.spotify.com/v1/audio-analysis/2DvOwcQd7RB5IV7MdlwpvN,183413,4
0.635,0.866,5,-2.695,1,0.0473,0.0697,0.0,0.0955,0.853,133.889,audio_features,4viFAHmivkYQKkwLvwKOgg,spotify:track:4viFAHmivkYQKkwLvwKOgg,https://api.spotify.com/v1/tracks/4viFAHmivkYQKkwLvwKOgg,https://api.spotify.com/v1/audio-analysis/4viFAHmivkYQKkwLvwKOgg,169760,4
0.646,0.598,3,-10.293,1,0.0425,0.73,5.87e-06,0.118,0.606,80.993,audio_features,57YkkgxAiusJPMtiSG3w3c,spotify:track:57YkkgxAiusJPMtiSG3w3c,https://api.spotify.com/v1/tracks/57YkkgxAiusJPMtiSG3w3c,https://api.spotify.com/v1/audio-analysis/57YkkgxAiusJPMtiSG3w3c,195587,4
0.628,0.632,9,-5.932,1,0.0325,0.257,0.0,0.288,0.559,137.854,audio_features,5OLaVCAM2pqg7X9mAM2W8M,spotify:track:5OLaVCAM2pqg7X9mAM2W8M,https://api.spotify.com/v1/tracks/5OLaVCAM2pqg7X9mAM2W8M,https://api.spotify.com/v1/audio-analysis/5OLaVCAM2pqg7X9mAM2W8M,191227,4
0.674,0.873,1,-4.256,1,0.0285,0.0482,0.0,0.18,0.946,115.01,audio_features,4iy69rTUn8cAY8Q8q9vfOw,spotify:track:4iy69rTUn8cAY8Q8q9vfOw,https://api.spotify.com/v1/tracks/4iy69rTUn8cAY8Q8q9vfOw,https://api.spotify.com/v1/audio-analysis/4iy69rTUn8cAY8Q8q9vfOw,167760,4
0.61,0.868,1,-4.098,0,0.0351,0.0401,0.0,0.121,0.765,137.943,audio_features,0isqpzdmr2hsKb50uBSCdo,spotify:track:0isqpzdmr2hsKb50uBSCdo,https://api.spotify.com/v1/tracks/0isqpzdmr2hsKb50uBSCdo,https://api.spotify.com/v1/audio-analysis/0isqpzdmr2hsKb50uBSCdo,210813,4
0.359,0.579,4,-5.752,1,0.0282,0.434,0.0,0.104,0.274,89.721,audio_features,0EAzZ4aKlERuRmAYIXcRX6,spotify:track:0EAzZ4aKlERuRmAYIXcRX6,https://api.spotify.com/v1/tracks/0EAzZ4aKlERuRmAYIXcRX6,https://api.spotify.com/v1/audio-analysis/0EAzZ4aKlERuRmAYIXcRX6,185731,4
0.614,0.913,7,-5.126,1,0.0296,0.0042,1.72e-06,0.26,0.92,141.982,audio_features,6KGtAlYvgm4W9PoYabFAYE,spotify:track:6KGtAlYvgm4W9PoYabFAYE,https://api.spotify.com/v1/tracks/6KGtAlYvgm4W9PoYabFAYE,https://api.spotify.com/v1/audio-analysis/6KGtAlYvgm4W9PoYabFAYE,206865,4
0.516,0.867,1,-3.139,1,0.0328,0.0237,0.0,0.106,0.615,166.031,audio_features,1pbUfl4W9KtQ5hNkT6RiXp,spotify:track:1pbUfl4W9KtQ5hNkT6RiXp,https://api.spotify.com/v1/tracks/1pbUfl4W9KtQ5hNkT6RiXp,https://api.spotify.com/v1/audio-analysis/1pbUfl4W9KtQ5hNkT6RiXp,166301,4
0.723,0.633,6,-6.982,1,0.0332,0.0551,1.93e-05,0.0665,0.498,112.022,audio_features,6BWOWBSalJEp7woRZSyiMb,spotify:track:6BWOWBSalJEp7woRZSyiMb,https://api.spotify.com/v1/tracks/6BWOWBSalJEp7woRZSyiMb,https://api.spotify.com/v1/audio-analysis/6BWOWBSalJEp7woRZSyiMb,211227,4
0.554,0.809,0,-4.893,1,0.039,0.00481,0.00156,0.111,0.462,159.989,audio_features,16Sdmdt7jpibASwEsO0s9j,spotify:track:16Sdmdt7jpibASwEsO0s9j,https://api.spotify.com/v1/tracks/16Sdmdt7jpibASwEsO0s9j,https://api.spotify.com/v1/audio-analysis/16Sdmdt7jpibASwEsO0s9j,211933,4
0.517,0.901,4,-3.51,1,0.039,0.234,0.0,0.317,0.567,150.033,audio_features,1116cRlf1zVJXVI2fUUwFD,spotify:track:1116cRlf1zVJXVI2fUUwFD,https://api.spotify.com/v1/tracks/1116cRlf1zVJXVI2fUUwFD,https://api.spotify.com/v1/audio-analysis/1116cRlf1zVJXVI2fUUwFD,200400,4
0.739,0.72,4,-6.695,1,0.026,0.0379,0.00267,0.23,0.892,102.997,audio_features,3knS4WXNNRBd3zkx2v78cx,spotify:track:3knS4WXNNRBd3zkx2v78cx,https://api.spotify.com/v1/tracks/3knS4WXNNRBd3zkx2v78cx,https://api.spotify.com/v1/audio-analysis/3knS4WXNNRBd3zkx2v78cx,187640,4
0.676,0.856,11,-4.35,1,0.0393,0.454,0.0,0.141,0.965,144.092,audio_features,1jX9wlAgVkAl0fCZqkCI73,spotify:track:1jX9wlAgVkAl0fCZqkCI73,https://api.spotify.com/v1/tracks/1jX9wlAgVkAl0fCZqkCI73,https://api.spotify.com/v1/audio-analysis/1jX9wlAgVkAl0fCZqkCI73,166036,4
0.534,0.466,6,-6.98,1,0.0272,0.277,0.0,0.0979,0.23,140.0,audio_features,7trjNYF5ek7zX4GKSHQZbP,spotify:track:7trjNYF5ek7zX4GKSHQZbP,https://api.spotify.com/v1/tracks/7trjNYF5ek7zX4GKSHQZbP,https://api.spotify.com/v1/audio-analysis/7trjNYF5ek7zX4GKSHQZbP,277660,4
0.524,0.923,7,-3.53,1,0.085,0.00958,0.0,0.102,0.318,149.972,audio_features,4oGCfTHN1hmXGy5mqmJVc3,spotify:track:4oGCfTHN1hmXGy5mqmJVc3,https://api.spotify.com/v1/tracks/4oGCfTHN1hmXGy5mqmJVc3,https://api.spotify.com/v1/audio-analysis/4oGCfTHN1hmXGy5mqmJVc3,183573,4
0.528,0.711,1,-5.494,1,0.0326,0.0168,0.0,0.13,0.0873,157.99,audio_features,4cF4vuC7Ci29yhnbuoFRZx,spotify:track:4cF4vuC7Ci29yhnbuoFRZx,https://api.spotify.com/v1/tracks/4cF4vuC7Ci29yhnbuoFRZx,https://api.spotify.com/v1/audio-analysis/4cF4vuC7Ci29yhnbuoFRZx,189278,4
0.588,0.931,6,-3.925,1,0.0318,0.00411,0.0,0.345,0.625,105.027,audio_features,6Qpfsw8OS5HW5XxgmXYLWS,spotify:track:6Qpfsw8OS5HW5XxgmXYLWS,https://api.spotify.com/v1/tracks/6Qpfsw8OS5HW5XxgmXYLWS,https://api.spotify.com/v1/audio-analysis/6Qpfsw8OS5HW5XxgmXYLWS,219333,4
0.796,0.621,2,-6.129,1,0.0346,0.175,0.0,0.274,0.808,121.904,audio_features,3zAOcNGOFq5Q1OsN0tcxA0,spotify:track:3zAOcNGOFq5Q1OsN0tcxA0,https://api.spotify.com/v1/tracks/3zAOcNGOFq5Q1OsN0tcxA0,https://api.spotify.com/v1/audio-analysis/3zAOcNGOFq5Q1OsN0tcxA0,151973,4
