danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
0.584,0.772,0,-8.551,1,0.0303,0.0155,0.679,0.0699,0.138,123.019,3FzB5aTsvd9QcZ0MW4WOoH,296253,4
0.61,0.571,5,-9.432,1,0.0395,0.242,0.21,0.228,0.147,89.769,3PVczFr0abPSkgcwjXJJDh,173167,4
0.664,0.524,7,-10.5,1,0.0509,0.0316,0.892,0.176,0.403,124.0,1V2Z18nOByb7DqCECFh2Yt,317004,4
0.778,0.83,9,-6.061,1,0.143,0.0828,0.118,0.112,0.773,129.035,5xHFQvcmStd8e53BgXChlD,283953,4
0.469,0.673,5,-8.943,0,0.0439,0.0405,0.44,0.129,0.236,113.999,4Ir2UxDlAm01qmv3eSZYlP,206602,4
0.647,0.717,1,-8.709,0,0.0351,0.234,0.886,0.0853,0.158,111.01,4AoQ3IvQqXjFhvtVyrGfGn,273679,4
0.612,0.741,4,-7.002,0,0.0359,0.0759,0.000416,0.121,0.0672,122.001,56pKxbJR1QFD8fmcqNI4R5,252058,4
0.637,0.782,7,-8.174,0,0.0378,0.432,0.114,0.291,0.0792,118.022,52Ef7FHOaP7KRzlhTrw8LC,209364,4
0.496,0.873,4,-7.547,1,0.0362,0.00335,0.896,0.099,0.0458,130.0,4ho6jJU2nbX0NbiF33i4tX,293489,4
0.637,0.687,11,-8.63,1,0.041,0.0587,0.704,0.0917,0.0878,119.995,1xjvIE3l0BACb24sF2TpPH,326000,4
0.613,0.697,2,-8.618,1,0.133,0.0194,0.0,0.332,0.476,122.746,0DiWol3AO6WpXZgp0goxAV,320357,4
0.638,0.877,7,-4.449,1,0.0302,0.0771,0.0221,0.364,0.743,139.052,52LJ3hyknOijCrE5gCD0rE,242053,4
0.597,0.837,10,-6.518,1,0.375,0.00427,0.00115,0.839,0.447,126.342,1xNcBAoUw8Hz6LqK2jt4Ff,171360,4
0.604,0.755,0,-10.761,1,0.0337,0.000298,0.817,0.0625,0.387,137.064,4wtR6HB3XekEengMX17cpc,243267,4
0.729,0.662,5,-7.191,0,0.337,0.00128,0.208,0.305,0.359,124.149,1mv4lh1rW1K6xhxhJmEezy,260907,4
0.762,0.754,0,-3.425,0,0.046,0.00022,0.0665,0.146,0.715,129.026,4LjfIjS8iweFCPdKxLnEoV,151983,4
0.793,0.5,6,-13.108,0,0.0319,0.028,1.96e-05,0.186,0.833,123.017,1EWsVHU4FNAdtN4R8FETag,243160,4
0.605,0.874,7,-4.949,0,0.0295,0.000563,0.812,0.112,0.836,125.99,0F2BxpbxH8Yc3pLub48hrb,157432,4
0.793,0.698,11,-3.626,1,0.104,0.163,0.145,0.0745,0.339,130.017,1n7omixiROWs5q6xpWiQuL,285571,4
0.753,0.835,5,-4.631,0,0.0533,0.000842,8.74e-05,0.13,0.669,123.943,2SCP5oOX5OSp5RT83h2rs0,207067,4
0.621,0.923,2,-3.124,0,0.0321,0.00645,7.28e-05,0.108,0.716,127.973,4LiJE6pqgsTX3FtukW6bNh,256213,4
0.632,0.92,2,-4.976,1,0.0531,0.119,0.508,0.114,0.363,127.001,7kXmJwrZGIhDaLT9sNo3ut,290493,4
0.571,0.953,8,-5.601,1,0.0548,0.0011,0.000606,0.226,0.601,137.965,72SpPFrMYCXLB3Fbw9tEgf,233600,4
0.672,0.941,9,-6.427,0,0.0494,0.0276,0.926,0.149,0.754,130.218,1CgbwsrNDlFrRuk2ebQ7zr,193880,4
0.817,0.716,6,-8.898,0,0.144,0.0427,0.00263,0.358,0.692,123.474,5W3cjX2J3tjhG8zb6u0qHn,224693,4
0.578,0.857,4,-3.78,0,0.041,0.00548,0.00162,0.0948,0.188,126.979,1PAYgOjp1c9rrZ2kVQg2vN,195467,4
0.773,0.813,4,-4.609,0,0.0797,0.0331,3.77e-05,0.192,0.707,127.93,2MGRnjJc7C0z3EOEWRqcMw,199387,4
0.716,0.757,11,-5.438,0,0.0329,0.0258,0.00392,0.16,0.877,139.986,5Yaw45Q7W0irDbTVN5LOVs,178614,4
0.671,0.805,8,-3.232,0,0.081,0.0134,0.0547,0.237,0.866,132.051,0vBpyfpW2lARGh3AZFtWRi,203920,4
0.829,0.965,7,-11.498,0,0.0598,0.227,0.000122,0.466,0.729,127.999,7lMIJ4EFWRVoAIPDpeGyM3,219618,4
0.803,0.885,0,-3.664,0,0.049,0.0732,0.312,0.0503,0.654,127.985,1TtteYFQeZfSU8AmfIAOvu,224531,4
0.626,0.933,9,-7.681,1,0.0516,0.000165,0.00621,0.0636,0.291,128.078,7pGboneNRAZ5zwT7M3WayC,181947,4
0.604,0.939,10,-7.49,0,0.0544,0.0102,0.698,0.0723,0.205,139.975,3Q2M6sNKDwoqZGBvwdFqZr,443427,4
0.266,0.95,9,-5.646,0,0.05,0.00212,0.000991,0.0922,0.158,127.986,6A8llSO9QFF4djCCmuCrNu,227880,4
0.751,0.641,11,-6.967,0,0.0461,0.0299,0.0626,0.0557,0.965,129.993,6ouTGbETM7ZdID1eMXZJde,281080,4
0.808,0.982,3,-6.588,0,0.0311,0.0585,0.00689,0.35,0.961,124.999,4fazGt0v2v2zkzddQOcDZD,228140,4
0.709,0.687,10,-10.462,0,0.0519,0.000893,0.000151,0.092,0.765,114.717,6b9hm8mvZ2KH7Fl7LLA5ct,214379,4
0.617,0.79,3,-6.983,0,0.0365,0.00212,0.0455,0.159,0.267,138.001,0EcH1iItB5rVIZaaiQMbsG,190427,4
0.675,0.862,11,-4.614,1,0.0253,0.0165,0.000427,0.169,0.498,129.967,77FULy278MulVvGWS8BfK7,191000,4
0.577,0.729,11,-14.376,0,0.0319,0.0953,0.928,0.184,0.177,126.988,5xcunlfaZvD9BDQsLONI7A,567107,4
0.727,0.889,8,-3.277,0,0.093,0.0809,3.42e-05,0.198,0.656,127.011,6yeO8fapOJGqL8Hr0Da2l3,401360,4
0.631,0.912,9,-7.591,0,0.0362,0.0346,0.539,0.0729,0.329,138.043,0P2sfcfRD0lWw4b8eXegmR,216360,4
0.714,0.642,8,-10.241,0,0.0868,0.00251,0.887,0.186,0.102,137.834,4dFsZLGVr40S9veNWXBCoe,177027,4
0.675,0.868,4,-9.118,0,0.0572,4.82e-05,0.909,0.0875,0.539,125.843,0e8C9dPERvvARURkNOFrrC,217240,4
0.711,0.937,10,-5.314,1,0.0351,0.146,0.763,0.324,0.57,134.21,0ygoI3HcoGScxt879A23Uk,221160,4
0.672,0.592,11,-7.189,0,0.0311,0.158,0.00346,0.113,0.489,127.974,62h4GYm6aTqS0dsfJtKYIX,283040,4
0.682,0.93,11,-4.036,0,0.0846,0.000125,0.0123,0.0481,0.46,127.867,0TBaFEx7WENZgqLXWErD0b,219947,4
0.699,0.737,1,-6.724,1,0.0368,0.00385,0.000471,0.0392,0.543,124.981,77w8cBOdasP7aNcPD9Dec8,239213,4
0.588,0.749,0,-7.621,1,0.035,0.0264,0.0,0.139,0.248,129.959,5bJ3imTI0ErWNsFWEgi5F8,208027,4
0.8,0.64,10,-9.428,0,0.0637,0.000701,0.801,0.277,0.0938,125.008,1Hi9I8Qwt1ADYYlzDge3Np,326835,4
0.721,0.794,4,-6.134,1,0.132,0.0195,0.00013,0.283,0.562,103.211,6A4Kuy7JL0Znab3Skgloiv,228493,4
0.693,0.665,4,-8.111,0,0.0255,0.00299,0.118,0.347,0.616,130.998,3SbCWIF7UaSewGfGHkFEI2,199320,4
0.776,0.878,9,-3.377,1,0.0304,0.00141,0.000204,0.0574,0.96,130.022,4s3CHmungRHAI5ho2edqXb,211600,4
0.71,0.757,7,-10.636,1,0.0302,0.0352,0.00306,0.138,0.492,127.107,7gWc0QEt2hoIkMv3XxPY1T,213547,4
0.541,0.931,10,-9.687,0,0.0552,0.326,0.129,0.325,0.148,128.584,4RQGig0Vhr4GXmqfklCCyK,189701,4
0.615,0.913,10,-5.077,0,0.0816,0.178,0.0,0.0773,0.45,129.944,6FbGlkHKGkYqpSCuBgurn3,188000,4
0.607,0.852,4,-5.106,0,0.0347,0.0169,0.603,0.364,0.718,127.996,62JXnYxY7u5JVLtpTbnOKw,193530,4
0.654,0.856,5,-4.197,1,0.0586,0.517,0.0,0.128,0.574,129.928,6hL8PxitrG9hSXUmgWkG3N,184846,4
0.529,0.747,1,-6.087,1,0.0344,0.0567,0.00127,0.0957,0.195,128.014,3GhICQNsmPCPgG7RyHAV8q,237293,4
0.556,0.944,1,-5.556,0,0.0296,0.00154,0.0295,0.209,0.341,128.012,595nqFsvxhQ6CO2YG65W2D,253933,4
0.67,0.945,6,-6.721,1,0.0365,0.0228,0.686,0.0572,0.806,135.972,1GMw17BGY1vDWNJ4xVo9V6,199133,4
0.898,0.593,9,-6.211,0,0.0615,0.00616,0.904,0.276,0.419,127.013,2RSxUNaF8EZI3B7guqXAPk,187402,4
0.579,0.981,9,-7.433,1,0.0994,0.00991,3.22e-05,0.515,0.276,142.025,2rVa6UVT2f95l3bGcMGCWQ,218586,4
0.574,0.901,5,-6.49,0,0.0278,0.000407,0.00079,0.117,0.483,134.987,3GQmTjG7lCwEiujCanfRQI,276000,4
0.658,0.947,0,-6.922,0,0.0445,0.252,0.13,0.142,0.412,139.997,2EhlTKxStybQpKktuuanws,199680,4
0.794,0.901,11,-4.652,0,0.0698,0.0251,0.00997,0.139,0.794,123.67,1EYYoG6P9cQdYXG6Nv5mXu,392669,4
0.501,0.869,4,-4.103,0,0.0395,0.00781,0.000308,0.255,0.352,120.859,53SqGkNJAYLss9AgbduTqQ,255187,3
0.526,0.935,4,-5.015,0,0.04,0.000594,0.77,0.925,0.0581,138.048,6aMbSmv99DETtr97inIrJ4,236522,4
0.678,0.896,2,-8.017,0,0.0395,0.00676,0.79,0.664,0.678,126.001,12lTG2CsivVTCJH21qgkVz,501213,4
0.703,0.848,0,-5.41,1,0.0363,0.0143,0.000248,0.358,0.502,138.033,1QfJwbwcWUHheqVo3yRfpd,178495,4
0.509,0.904,0,-7.045,1,0.0405,0.00442,0.843,0.653,0.153,132.009,4LIbYKwuUBMKmqyZZC7XVg,270965,4
0.677,0.687,8,-8.209,1,0.0515,0.000197,0.322,0.157,0.315,135.993,23x1l5fneuI3tfw52NftWH,489373,4
0.698,0.852,6,-7.204,0,0.07,0.000681,0.156,0.0446,0.158,126.02,3RaCcyWwRIdczuefF10UCb,224843,4
0.662,0.881,5,-4.202,0,0.0357,0.0202,0.000825,0.132,0.732,126.986,56kdmEz12GpKkEzxhtHdl7,189388,4
0.64,0.939,4,-6.844,1,0.0463,0.000985,0.483,0.0867,0.311,126.036,4PQCrz4sk00dIEmkwmmJCr,211533,4
0.648,0.691,8,-8.917,0,0.0386,0.00145,0.00441,0.126,0.389,130.014,2WMur8xCATjMHLgpPHdosc,181230,4
0.774,0.7,0,-9.332,1,0.0375,0.000711,0.196,0.0719,0.22,119.98,2jBQYMPjY0UspZAVyYPRUG,581227,4
0.62,0.832,9,-9.651,0,0.0335,3.05e-05,0.438,0.128,0.39,134.959,6SDy0CHEvHB591MeizBrqY,524933,4
0.708,0.471,9,-7.667,1,0.0354,0.0086,0.00839,0.179,0.356,125.019,7nuPjNAEL3qcEUcZre7rJF,220640,4
0.73,0.719,0,-13.856,1,0.0369,0.0546,0.719,0.109,0.144,139.876,1cSOchpDSHvJjtBHLVrxT1,207067,4
0.398,0.827,6,-5.41,0,0.05,0.0473,0.00703,0.682,0.41,127.975,6FrchQ8NDHUI8ucAvz5zha,217500,4
0.64,0.952,7,-5.645,0,0.059,0.000114,0.00276,0.163,0.284,127.941,2YdJ7ZnaXUMZcGe46eCiER,236707,4
0.698,0.897,0,-7.583,1,0.0608,0.0111,0.396,0.671,0.387,126.014,3vVdNuzFHL0hmT8Xq4vbhY,205920,4
0.83,0.676,0,-9.153,0,0.069,0.000457,0.935,0.283,0.602,128.042,4HolTVfZ37wQTg0eO29J3k,187500,4
0.504,0.77,10,-9.047,1,0.0252,7.67e-06,0.798,0.0943,0.694,132.022,1lJUIg0FtOqApq4XPQqjrk,271587,4
0.555,0.783,10,-5.593,0,0.0433,0.00624,0.000501,0.359,0.614,129.954,3gB5UMJqzC8Mt6ZBvGH8sP,200187,4
0.418,0.724,4,-8.32,0,0.0386,0.041,0.0019,0.129,0.526,127.908,35cYPqBXqob7yitjk4Cx3M,235867,3
0.482,0.831,4,-4.611,0,0.117,0.08,0.0,0.121,0.46,128.079,2D7KdXI212C2evy5hh1tI5,221493,4
0.908,0.931,1,-5.93,1,0.174,0.00151,0.798,0.0626,0.265,128.016,3fbGgsysR0OKzsdr20HD4T,393333,4
0.685,0.615,3,-8.146,0,0.0539,0.0852,5.64e-05,0.0838,0.167,125.988,58ma0p0GQqxfbe5vNFraUs,220238,4
0.781,0.536,10,-5.228,1,0.0543,0.00193,0.667,0.0643,0.282,129.997,71kHGcF4NcAqKUopKqdtm7,437538,4
0.689,0.456,7,-7.558,0,0.0632,2.73e-05,0.57,0.0823,0.575,129.97,4oNm4AlbUo8XEDayfLxoup,288053,4
0.65,0.967,9,-5.674,1,0.13,0.0349,0.19,0.779,0.319,127.995,0X7ELV6fLyjynJ3MexWh4X,213173,4
0.567,0.599,7,-5.616,1,0.0305,0.000704,0.000315,0.168,0.366,134.98,3pVwawYlhHg9cLKWpeaN3l,151621,4
0.556,0.883,7,-5.046,0,0.0718,0.000242,0.0252,0.272,0.49,128.109,6ZTdvFWrzZc7CUEaVV0NmO,226480,4
0.289,0.818,4,-8.427,0,0.059,0.0144,0.218,0.0638,0.437,170.565,74rPAWzJdu1g43PtBpTGrf,213547,5
0.742,0.876,3,-5.394,0,0.0641,0.207,0.0,0.338,0.466,128.032,42bWEclg5KT9KUbJYblSR5,228501,4
0.812,0.696,9,-11.057,1,0.0629,0.000151,0.939,0.127,0.331,124.95,67nOnSiH1QRUiYihmLBmwI,384734,4
0.492,0.773,2,-5.845,0,0.0369,0.0022,0.835,0.305,0.197,123.974,2drOnGxH4NvagDjre7GXCd,365080,4
0.704,0.807,0,-7.292,1,0.0746,0.003,0.00924,0.301,0.588,127.039,0t2xiLKPyfwxpuwmTKaiZ3,210000,4
0.561,0.766,8,-5.058,0,0.0478,0.00358,0.000117,0.141,0.28,135.075,65UKBA32AVBzthOGP62D2U,189067,4
0.595,0.833,7,-6.761,1,0.034,0.00674,0.868,0.0763,0.554,132.007,3Gm5H7qzEctu0lDt2a4Kdt,181818,4
0.753,0.844,11,-6.053,1,0.0446,0.0337,0.00467,0.34,0.825,130.022,5yjKR9RIBWixx9Cjz6FUft,186586,4
0.58,0.92,1,-5.026,0,0.0521,0.00263,0.00497,0.327,0.476,135.015,091jue13VJFSl0OAJG6BJH,225400,4
0.504,0.856,7,-10.508,1,0.042,0.000598,0.277,0.121,0.404,134.999,3BBioBvGxikn3mVT2hhrEm,354613,4
0.736,0.812,1,-8.153,1,0.244,0.0118,0.88,0.638,0.379,127.945,7fvkfIQ4AsdNxDd45yR02F,306000,4
0.521,0.625,8,-10.073,1,0.0304,0.000297,0.202,0.19,0.287,128.949,4x5Y9ORUjOQs5JZk2uJ9bN,292160,4
0.554,0.917,9,-2.069,0,0.0523,0.0122,0.0,0.192,0.309,124.964,6bUSZYa1aaVXSk7HFzizTm,173627,4
0.722,0.835,11,-7.026,0,0.0517,0.00352,0.0157,0.679,0.283,128.033,4ggVmEvo9FzExPonRRqqIS,219147,4
0.741,0.762,11,-7.005,0,0.0464,0.0489,0.0146,0.113,0.561,127.976,13qQorfXRk2aktlkK1WUXj,200320,4
0.683,0.678,9,-6.756,1,0.0332,0.0107,2.27e-05,0.822,0.45,126.988,1Dj7hbBEco5ZT0DqY7Q2IV,160627,4
0.755,0.993,8,-6.435,1,0.184,0.0108,0.000311,0.178,0.488,133.947,6vVBwOqsm2qOhL8ewESBBu,168793,4
0.49,0.955,5,-3.23,0,0.371,0.00111,0.063,0.0375,0.368,127.963,2Ug4PnkxcwkcL3fhM0B9Xe,171280,4
0.657,0.965,1,-6.998,0,0.0756,0.0655,0.00254,0.698,0.259,129.977,4brtBQaAKwan97CyLNIG6t,171692,4
0.798,0.676,4,-10.455,0,0.0558,0.0119,0.9,0.094,0.891,129.997,52wJfSCcUt8qFkU0KYvQ4S,438013,4
0.596,0.809,6,-7.95,1,0.0411,0.000914,0.139,0.163,0.468,127.975,31gTL5XTmcI4JCSglW5Sda,251707,4
0.595,0.733,2,-7.829,1,0.0665,0.000229,8.55e-05,0.352,0.39,127.99,7jI6ZgxuIsMniEf31TaeD9,169893,4
0.787,0.537,11,-12.531,0,0.0787,0.0052,0.905,0.455,0.079,128.007,1QSTWEdeiR8UbrMjZVSOq4,180000,4
0.57,0.921,3,-5.686,0,0.0266,0.00796,0.442,0.689,0.607,129.007,6I9eRIQ8ZCNM3VPAqYMgkx,208360,4
0.822,0.879,0,-10.105,1,0.0942,0.185,0.314,0.129,0.332,135.651,1HYiVTgxERP2llm0yFzVNj,371493,4
0.549,0.735,4,-4.839,0,0.0574,0.26,1.84e-05,0.0962,0.471,130.022,7mafch6fDbXB2on5mxijln,205200,4
0.65,0.867,5,-3.786,0,0.0434,0.00441,0.000299,0.163,0.74,130.056,0XJ2Ng4XAxKjzpst5drVdm,211600,4
0.673,0.939,6,-5.344,1,0.0964,0.0218,0.884,0.0821,0.0373,130.738,2rVoUSkbUS0dbKrHkZN2mi,357160,4
0.589,0.892,9,-7.191,0,0.0389,0.0165,0.0122,0.0769,0.588,128.011,6XWIwu69Yu7BwQJzDajYRY,224987,4
0.665,0.919,6,-5.428,1,0.062,0.0425,0.367,0.465,0.153,128.019,7sOtNnr0Qv0WN0oWMj64yF,264375,4
0.586,0.814,10,-7.041,1,0.0396,0.117,0.000497,0.581,0.425,131.008,6k8cUsxbFMNoArTr2M0hEA,223520,3
0.635,0.876,0,-4.426,0,0.0884,0.00184,0.00175,0.439,0.884,128.052,6mMeuIonqBIcuzCGY5Soqe,224640,4
0.62,0.379,3,-8.675,1,0.0412,0.797,0.0,0.195,0.509,118.899,5aXfGM7WVcqyAvqnL7k0y3,178627,4
0.372,0.247,8,-8.706,1,0.0273,0.981,0.000223,0.11,0.239,96.17,5vUNRJsvEOUsz4sbKkJpFr,223429,4
0.365,0.277,5,-12.262,0,0.0353,0.541,2.87e-05,0.38,0.2,173.264,3s8GJ1A9ujxsKcLaJ2wY7Q,174267,4
0.452,0.633,7,-4.231,1,0.0343,0.331,0.0,0.111,0.339,125.044,3j9AY9emI5H45iMxTpT4TJ,184816,4
0.451,0.166,9,-11.125,1,0.0696,0.909,0.0,0.19,0.0901,121.123,7mMlbJlXXo2mRtQ4R9sIzD,268980,4
0.59,0.242,10,-11.724,0,0.0516,0.978,0.000124,0.0906,0.366,126.721,6Vigp41BietH0WoFZ52JI5,214174,4
0.608,0.307,5,-10.859,0,0.0285,0.749,0.000252,0.156,0.505,99.938,6tmwEEqi4o7wpys88d0sqg,189794,4
0.365,0.2,4,-10.972,1,0.0345,0.697,0.0,0.0804,0.133,128.042,29CjkGjZnDVdJsfbRoNOGJ,257357,4
0.736,0.847,1,-4.287,1,0.0756,0.358,0.0,0.101,0.915,143.996,7IQ7Tk8D6fFAgl6aL7u5ia,223854,4
0.554,0.792,11,-8.166,0,0.0309,0.406,0.000665,0.315,0.537,102.042,4BpndTKEqpLgntffipC53q,257923,4
0.686,0.379,0,-6.256,0,0.0305,0.773,0.0,0.104,0.47,100.032,1LcxOZGMdAuScNbIN2Fvcq,206667,4
0.604,0.621,0,-6.361,1,0.0262,0.0505,0.0,0.159,0.207,91.985,0qynC1yRTNWI7JEsKV9dwg,212693,4
0.354,0.415,9,-6.578,1,0.0289,0.797,0.0,0.107,0.421,175.537,18ZK9RiSZdZVTkzVFw0yin,192545,4
0.621,0.317,5,-8.382,1,0.036,0.779,0.0,0.116,0.38,122.941,2STdeJ27mvJ8wBrnvc2ZwS,185381,4
0.607,0.669,0,-4.443,1,0.0384,0.752,0.0,0.105,0.578,115.682,1UToeULiroxGaVUHyAb7J2,191206,4
0.501,0.189,7,-10.475,1,0.0435,0.708,0.0,0.114,0.387,86.066,28vyxr4A3WyiZ9dR1mTIr5,156804,3
0.528,0.295,10,-10.838,1,0.0371,0.867,0.00199,0.125,0.246,119.984,0fUsv9EmTEJNm3ydxOAIHL,161725,4
0.444,0.471,9,-9.668,1,0.0272,0.158,0.849,0.0856,0.0653,101.998,1C3arE9PgTbFPLp5n1c8PE,266413,4
0.556,0.31,3,-9.33,1,0.0302,0.865,0.0,0.0793,0.492,104.776,2HfKpWYPx4Os46z1K7yE4k,216294,4
0.74,0.284,6,-7.833,1,0.0342,0.847,0.0,0.11,0.374,108.279,4f5LDR4RWrboZT1YoSUfcy,237923,4
0.464,0.417,4,-6.402,1,0.0361,0.816,0.0,0.17,0.511,102.561,3fgjE7IXIkrPag6YKcKeHa,182079,4
0.617,0.409,0,-5.899,0,0.0287,0.649,0.0,0.114,0.428,115.921,44W5tInDK41nwJ3k3AEplU,170882,4
0.473,0.524,8,-4.637,1,0.0281,0.687,0.0,0.088,0.349,115.029,1oinuryVDJnYyWoYic9zDI,183950,4
0.786,0.401,2,-5.777,0,0.112,0.855,0.0,0.134,0.671,116.9,4Sea2XMlbP2Yt8E5CMwvbb,188528,4
0.527,0.322,3,-7.146,1,0.0484,0.833,0.0,0.0962,0.344,82.631,06R0AVKrZM91OJf1ubm80d,216413,5
0.446,0.237,1,-9.767,1,0.045,0.797,1.16e-06,0.133,0.191,79.2,3fPc9bBcho6PKnaIkQs87u,198568,4
0.644,0.514,9,-5.08,0,0.0315,0.343,2.56e-06,0.144,0.589,123.709,6ehKqIkVCkz9chGBwk3alc,185019,4
0.586,0.598,2,-5.774,1,0.0359,0.124,0.0,0.151,0.201,112.067,4ccQmBycgXDYtIA7Z1i32V,174413,4
0.544,0.608,2,-7.151,1,0.0345,0.397,0.0,0.14,0.396,114.882,5axBwqXk8lLdtdc1tLCNPn,225107,4
0.478,0.527,10,-4.63,1,0.0285,0.506,0.0,0.292,0.541,101.242,2YO0VBWKaIdtUqfOKelqF1,255583,4
0.329,0.392,5,-8.441,0,0.0362,0.799,0.0,0.117,0.333,87.664,06N4bQF7MXzLbbifGMIJZW,218526,1
0.467,0.26,8,-9.568,1,0.0284,0.865,0.0,0.293,0.228,145.786,4pgX15KGFNTHQFZg7GL3n8,176918,4
0.629,0.308,5,-10.382,1,0.0339,0.744,0.000821,0.198,0.153,94.147,2FkQbpFk34QN97I3OHmfaA,250507,4
0.804,0.657,7,-6.285,1,0.0351,0.608,3.51e-06,0.119,0.449,122.983,1QMSIsTV6lcLCQ9MBHTLhT,191328,4
0.48,0.564,4,-11.452,0,0.0355,0.935,0.635,0.358,0.0389,136.048,35TLjgolZVn4NlnaMyWh3p,251760,4
0.61,0.366,3,-5.701,0,0.0334,0.935,0.0,0.123,0.534,87.73,7ByRm8QpSxn2uK3Exa23yV,177656,4
0.668,0.587,7,-4.682,1,0.049,0.388,0.0,0.27,0.645,117.901,0cCz33JLQYo8LQTddyF0IY,188644,4
0.454,0.24,9,-8.81,0,0.042,0.939,0.0,0.0712,0.204,107.65,055xQfsGKFSnFkeFGupmZ8,224053,4
0.562,0.387,10,-9.955,1,0.0306,0.662,0.0,0.108,0.362,112.466,4gd5QOwPhztB74FW28S93P,232067,4
0.75,0.263,0,-7.883,0,0.034,0.857,0.0,0.15,0.619,109.986,4cO0l1PwQKdgWRimyb0jaf,175991,4
0.36,0.471,6,-4.086,0,0.0341,0.565,0.0,0.119,0.291,161.065,24MoOLc4izxq0E0lzRxxJn,150653,5
0.577,0.237,3,-14.713,1,0.0261,0.889,4.56e-06,0.106,0.303,72.985,5aynOMgD0cXpcq8MJXkWjH,282744,4
0.391,0.703,6,-6.026,1,0.038,0.236,0.025,0.125,0.0353,100.012,36ILWiQk8S98bGF3waUpna,201600,4
0.39,0.381,9,-10.525,0,0.0295,0.696,2.52e-05,0.111,0.122,132.917,1zZEeO528oaVVBixuEgX7K,304984,4
0.544,0.403,11,-4.214,0,0.0292,0.885,2.18e-06,0.105,0.212,122.869,6jgDBaX7ZxirvxpvCRpiaN,187333,4
0.735,0.43,9,-9.532,1,0.0349,0.573,0.0,0.111,0.522,129.942,0Vw98EX4aRLiBcNbeUYst9,189660,4
0.461,0.325,2,-6.897,1,0.0316,0.798,0.0,0.097,0.179,104.972,62sJECqRfQ6P7pkNwfnkaO,265719,4
0.619,0.412,11,-8.655,1,0.041,0.65,0.0,0.12,0.638,156.041,2O5pJf3YqnPEvWeeLELl7R,203259,4
0.22,0.279,4,-11.179,1,0.0341,0.753,0.0,0.127,0.148,74.026,1pfOZQDapYAnR5qbHZhsXm,293947,3
0.782,0.539,11,-7.705,0,0.176,0.184,0.0,0.325,0.717,123.988,1OJP62SC1v9V1AcQjBQF5q,224560,4
0.563,0.347,2,-10.248,0,0.0343,0.857,0.0,0.135,0.228,127.911,4pIuWMo1pUkVGId6w2Ib3T,217894,4
0.774,0.566,1,-5.213,1,0.0558,0.686,0.0,0.148,0.65,117.881,7AKVU7SsXyPlWvRJPSTWHV,151974,4
0.549,0.449,8,-8.159,1,0.0289,0.615,0.0,0.327,0.296,127.823,2Nf0RbvVIKcL0SbEziqArb,207960,4
0.48,0.406,6,-11.467,0,0.0308,0.766,1.77e-06,0.122,0.196,136.804,072qkZtviQdaPDhfHPtnZi,288026,4
0.552,0.327,10,-5.92,1,0.0299,0.903,5.63e-06,0.106,0.442,119.9,4beQ74mY5EVRwXgBJ7wFf6,171840,4
0.637,0.498,1,-7.61,0,0.103,0.466,0.0,0.0993,0.317,104.962,5eaYAQU1cr3M8hLdF71Fg7,141890,4
0.71,0.697,5,-7.425,1,0.0333,0.0306,0.17,0.0538,0.424,96.999,0kmnAeHOhccNv6cCRj1wks,238640,4
0.677,0.455,10,-9.631,1,0.0301,0.531,0.0,0.108,0.321,121.987,3QcvwgkJmYL6Hz7tvYqkD3,211967,4
0.669,0.349,1,-7.771,1,0.032,0.902,0.0,0.0806,0.536,117.707,4UKlAy4rj6kCXZ076PyHyd,171102,4
0.481,0.351,10,-8.416,1,0.0421,0.925,0.00735,0.112,0.189,125.13,0hsEwB7RvpWOJYZnAF4j4E,239453,4
0.444,0.183,2,-8.759,1,0.0406,0.955,1.9e-06,0.107,0.294,90.638,46iMzIoVmlfuorWb6ixZKm,243573,4
0.464,0.207,7,-9.279,1,0.0376,0.903,0.0,0.101,0.285,89.365,1m5ZEyOd6b6RU6wJbdh6u1,212846,5
0.613,0.567,10,-4.282,1,0.0338,0.381,0.00213,0.0593,0.303,118.761,4Ujd4ROrsrujyD4GQZi4oh,222275,4
0.456,0.282,3,-12.025,0,0.0289,0.416,0.0,0.108,0.147,133.412,04dOtnqQD8Sn8RJ8DJZFZb,260839,4
0.543,0.601,8,-8.434,1,0.0415,0.291,0.0,0.0695,0.486,121.763,0GGVNLSXv3uaN0GrXvDsOC,199120,4
0.564,0.328,2,-5.044,1,0.0355,0.833,0.0,0.102,0.244,121.306,3VuLFnOmk8EjVyehCJfzhT,239772,4
0.737,0.591,1,-5.469,1,0.0481,0.811,0.0,0.114,0.657,102.86,1xgAlkJVfaLJmN3Fv5yM6H,169467,4
0.489,0.375,9,-11.374,0,0.151,0.537,2.84e-05,0.101,0.275,105.016,1b9eTPaaSnacG9EAblx8r5,172756,4
0.517,0.257,1,-10.727,1,0.0323,0.931,3.04e-05,0.147,0.108,133.845,0xF8IIySZUL4lrh92UE3O7,193433,4
0.402,0.223,0,-17.595,0,0.0356,0.989,0.963,0.12,0.0385,127.059,5kayymwaZyTtdGilvwJQw5,117507,3
0.451,0.876,7,-5.378,1,0.0362,0.0227,0.0999,0.104,0.353,139.908,1CjiAOoegmUDgbhKzAqSkl,216339,4
