danceability,tempo,energy,valence,mode,id,cluster
0.277,133.586,0.54,0.12,1,3BLFyxm5MDU1UmNILcuC8R,2
0.533,115.026,0.38,0.0385,0,5bLnab0c8Y9gVLDnLKdsfF,7
0.333,65.573,0.409,0.518,1,2lUB3DmQbrQrYeGWc3PfcY,5
0.542,110.178,0.273,0.0365,0,0FMV06iWpotUirc42n1Oj4,7
0.398,120.194,0.466,0.166,1,0b683lyejYRh6CBWJQgExw,2
0.732,118.042,0.602,0.544,1,0F8hd4ZANp8dAIDDe0rygZ,12
0.693,125.927,0.555,0.176,1,5314v8WqYO67WQkrH8q7SX,0
0.638,114.924,0.343,0.423,0,2wwGCTj4mdjeG0VbpUazrT,13
0.735,111.891,0.434,0.456,0,0oubikePN5zgE3sFGLLWkP,13
0.557,78.008,0.851,0.323,0,0F7u39EASLrCAcThAXE1fM,1
0.449,86.991,0.933,0.143,1,3ho2d1iFlzRwsCBQJ4QNGv,6
0.631,174.996,0.965,0.355,1,6XCIwCmA4UtC2YObDv0851,8
0.83,109.999,0.251,0.164,1,5BAXlRDW3YaPr3rfqV51TA,5
0.574,136.046,0.612,0.368,1,2zoNNEAyPK2OGDfajardlY,0
0.636,78.553,0.742,0.485,0,6oEC3xbIgUG2TEUXZXUFCv,1
0.472,128.375,0.604,0.212,1,7qGoMOzR9pJ1bPl4bFmTN7,0
0.725,108.069,0.521,0.0384,0,73AJKu43I5e6MsTBYaNcfM,13
0.401,134.87,0.786,0.264,0,6VpRQDOM7nQ6viuVUSXWGn,3
0.685,150.016,0.591,0.493,1,3XmNMIucTYuXOEpAjcaeVi,0
0.663,149.994,0.652,0.21,0,23ntTt28Gi43YbexAyAP8K,13
0.586,125.905,0.447,0.109,0,23pL9muwrxg6ZZTp0oErBL,13
0.487,172.026,0.669,0.0573,1,7gCuKTyBb5nurNalzs0Hvp,8
0.538,145.007,0.694,0.425,1,6Dg3ArDiJcseYoeeTZZXK6,8
0.555,171.827,0.681,0.337,1,679TnTjA1ad756mFFq91ZK,8
0.795,130.023,0.902,0.15,0,72VyFG8WRK6CeV3ToXccOm,13
0.628,124.938,0.579,0.321,0,64c7VPaG2oVXyhfq57peBd,13
0.56,113.966,0.746,0.0387,0,3TmTEN2zy0cyYMjiviWbMK,13
0.768,91.903,0.374,0.229,1,4dzBqc5t2GWJKpGqUoTbrU,5
0.571,75.179,0.713,0.34,0,5y0X2gA8jlovyL5YmFamIv,1
0.347,75.306,0.352,0.207,1,6tTDDMmEJpyA97VNYQjjeP,14
0.699,109.964,0.832,0.176,1,3Rhbpb5OUI4BbK580AUpew,0
0.593,105.008,0.824,0.371,1,6sooxXwLEwh812Ve4L5ovr,6
0.662,103.043,0.876,0.512,0,5BevUDbSHGxIbmXGDd6Ejs,1
0.702,100.038,0.385,0.131,0,2TXNzTUp1KMUMD7pYMWkCY,13
0.487,150.021,0.647,0.184,1,4A64jF6FhfuNduCm3VLLGZ,8
0.722,122.026,0.647,0.102,0,6O2eMeVNJnbmHC721q9EFV,13
0.683,131.962,0.891,0.444,0,7gnl8zbOnLzEVu5ktsvjEW,13
0.712,130.334,0.417,0.382,1,0UapLurjls7TjbtsX5QW7l,0
0.762,123.062,0.554,0.173,1,0MiWH0qt7s1NaLywTKAB7q,0
0.527,124.118,0.756,0.457,1,1VviocEvd6zv4xudscXgcj,0
0.631,130.144,0.525,0.165,1,42azUFbAeOk3JpTlqxFBE1,0
0.821,129.995,0.723,0.831,1,02WA04hf6p2mOqI6fQHYfv,12
0.55,86.993,0.941,0.276,1,39tTbcfjAL000DxMUMJhO0,6
0.636,120.019,0.776,0.257,0,5IH5AcpMQCGSv7vtAL5c6X,13
0.541,132.894,0.781,0.104,0,7sTUQPICrchuyGg7pfIZUn,3
0.803,98.878,0.31,0.757,1,3odHCrMLEkfNslqDbrkLJt,12
0.157,86.469,0.599,0.0955,1,6sBhU1fiwW3LeGd9RiuCMz,14
0.685,124.01,0.657,0.234,0,3m96VahLg3dM9zR0GCQeob,13
0.841,110.043,0.604,0.464,1,6Ybtd0fwLZnOqU4Kd8etj9,0
0.708,144.97,0.482,0.387,0,0UyMWzjPTnEaEEIkDtKKBW,13
0.583,154.98,0.568,0.204,1,5tOq0CP7E8025oB6l9eghz,0
0.629,160.053,0.568,0.58,0,6oPoNJcfeXXBAjLwNmiVds,11
0.399,118.439,0.857,0.244,1,123954RVtblgBxIcwOLwSM,6
0.603,139.983,0.954,0.295,1,2CSneRO5qx2XF7st3k9x0D,0
0.715,114.987,0.978,0.687,1,0YtKptsHPmje5CEXbwmnPi,12
0.631,92.96,0.563,0.0394,0,2JMCa4YAC2wp0HY0ChY0BQ,13
0.499,165.596,0.67,0.339,1,1p4j8XMaB67GJEBa5RBrQJ,8
0.682,170.072,0.495,0.364,1,3FLxGmYJyextdbsVPZxn5p,0
0.663,129.952,0.546,0.151,0,1RiuDvXUH1rBwqeFL5BsZi,13
0.392,140.065,0.971,0.101,0,4Jw61X9JLDhHMXnYyUszad,3
0.829,126.032,0.656,0.703,0,2z6rarDaYU9H2z1IY1QLqv,4
0.621,103.051,0.523,0.59,0,1bgsB8QJAfc2y0KqI44Y7J,1
0.43,155.002,0.882,0.185,0,4AB02ifWnUgGQuND9gS9ki,3
0.517,130.097,0.733,0.227,0,6MGnaGtsUmux3guQvPBYnW,3
0.525,90.053,0.693,0.0349,0,4iH6a6Cd76QdA1ipw0mQpV,1
0.618,112.972,0.842,0.405,1,25w0UAB6bOKU7M3EXwWgZh,0
0.453,153.28,0.74,0.408,1,1siKLsvJLmVM8fBzJrpBNy,8
0.63,133.986,0.957,0.0369,0,0awYObOk6SaUF1HovGwrVI,3
0.922,123.995,0.714,0.56,1,15KVtURLWmNBhpGWlbsG4t,12
0.538,98.191,0.412,0.108,1,7DjdQgWuOECvAc1d7MRh8O,5
0.479,140.893,0.872,0.233,0,4B5J06BQR5OCy8NwvqgRBN,3
0.571,107.608,0.249,0.511,1,5ZXIXykKMHmCRoZJz53OnA,5
0.705,130.085,0.717,0.73,0,6T5BzQTQzr7JQkPUVlbbLL,4
0.61,120.05,0.663,0.125,1,7pWtm7wDWIoT0TWoqySBy5,0
0.723,134.164,0.671,0.31,1,6OXTbzpfIyd3e8wDB1QQnD,0
0.463,135.912,0.523,0.171,1,0cR04cbujsPTTyKUazySY0,8
0.534,177.906,0.463,0.449,0,5BUG8bEiTNV44s2SCFML0V,11
0.572,114.945,0.66,0.0971,1,05eeKZQ6HYn3tL5X7HXj36,0
0.425,120.28,0.636,0.226,0,4XwHtfePlLsUpEUeQ5hp9D,3
0.778,127.978,0.417,0.42,1,28SH5XV1NNVDiW5gPklCk7,0
0.208,149.2,0.65,0.116,0,54wPYSDLDGohNs7wCsb5ye,3
0.766,96.004,0.394,0.503,1,1WjP8YhhlrpDv8oL6ewp0X,5
0.536,87.031,0.49,0.0392,0,6SXlHewUNdxtoa9QrZm77f,1
0.629,99.999,0.475,0.194,0,79IUdU0benwGkJQsK6iMla,13
0.596,137.916,0.498,0.509,0,2vWYHrRiJhc2iIXxaZUnG5,11
0.7,120.031,0.704,0.196,0,0g66FWakF5IcElzf6ATayB,13
0.565,80.424,0.59,0.29,1,4heGpp2Hkh0xyTnwduAPxc,5
0.743,140.018,0.647,0.647,0,4isX1HXrZwPtobTgFAWokB,4
0.224,179.952,0.625,0.138,0,5QBB6vLewAk62JW9NiWOOR,3
0.846,125.942,0.824,0.468,0,2OcgucDdE5RffQXc5bLm1x,13
0.467,169.746,0.621,0.28,0,76FR3MBARic3eh86RQjubB,3
0.833,106.778,0.364,0.0938,0,4jnKKSidsD6llLQhauro0N,13
0.522,100.142,0.804,0.128,1,06wwvpMsqaIXXeFHb6qJqD,6
0.606,166.02,0.824,0.0395,0,3wPpMU6d8h9yxvBadDDr44,3
0.796,126.005,0.823,0.581,1,7vJgFCSsvnzDLc5MWFkFnz,12
0.543,169.991,0.876,0.706,1,21kzMROplBP8MhBCmfYcSm,10
0.478,172.252,0.712,0.372,1,18Nb7k9gprZ6r17bbaiUQZ,8
0.548,153.701,0.851,0.132,0,6mz7PNKMuRb38q9WN6nERP,3
0.395,156.052,0.569,0.0388,1,6g1hNthhnctPsmIzBq1Ver,8
0.742,107.991,0.591,0.566,1,76sfncHLblimgAGJYEYLQn,12
0.449,150.274,0.951,0.229,1,3MYGkr4LPB4erhr97GnHbI,8
0.463,80.007,0.484,0.11,0,54Ys41zXshiXCVlxENznb5,1
0.698,77.446,0.84,0.432,1,1L6KXZpo1fKZcAtqsD3p9i,6
0.598,145.056,0.808,0.594,1,7fkf0pSWrK1waeSzVlwjtF,10
0.627,131.031,0.597,0.2,0,4g1xsVqnjBArKZ7SpESOtw,13
0.813,125.033,0.833,0.359,1,3qSlXaZDxYlS2Z6t7OCswv,0
0.729,165.97,0.64,0.726,0,5Nx50OXz1e3q7M1jLdnjvH,11
0.851,119.916,0.644,0.366,1,3COeRgwnfUYpJN9AV8koIz,0
0.692,114.99,0.362,0.324,0,0GQIKU1SAydsJmcZCr4OF0,13
0.69,111.93,0.43,0.238,0,3vGgCXDCJZmkO83Yi5eUqf,13
0.565,125.002,0.802,0.159,1,15zSGbZomfOYEJJdZ55OAs,0
0.814,119.004,0.606,0.475,1,4Hp78I5rUnRkEvhp9ZXk5Z,0
0.548,179.874,0.74,0.303,1,15XblnEBskqnVR3DzR30H7,8
0.869,92.631,0.385,0.143,0,0xKcqGdFWwO9flQUL0s594,13
0.409,149.981,0.957,0.317,0,5VLggkhHW1zKYE8uYCPW5D,3
0.629,85.023,0.628,0.17,0,6rbnauS7WjniN8vbV4tTkQ,1
0.849,136.143,0.423,0.414,0,5z9Kr86slPgEzTApULjoxy,13
0.533,81.849,0.4,0.257,1,4ixrkNp2tWOYYZ7EAM0EAX,5
0.767,119.978,0.856,0.606,1,0yrprIEMM99mThlgrdewdw,12
0.578,95.992,0.529,0.231,1,1OisORzsNmtki9guAiG4mU,5
0.682,123.037,0.479,0.0485,1,6uEy133no179YW6ulcmalc,0
0.796,116.032,0.798,0.942,1,6zSpb8dQRaw0M1dK8PBwQz,12
0.754,117.953,0.763,0.464,0,18asYwWugKjjsihZ0YvRxO,13
0.678,120.967,0.88,0.744,1,0NHMIpUN5tk0zbHNvkIiav,12
0.798,120.031,0.62,0.235,0,6f3Slt0GbA2bPZlz0aIFXN,13
0.824,122.98,0.862,0.801,1,4cG7HUWYHBV6R6tHn1gxrl,12
0.67,101.216,0.896,0.403,1,2USlegnFJLrVLpoVfPimKB,6
0.763,127.034,0.782,0.502,0,3sa06xVNmLLYIxdNNmVQN8,13
0.758,128.04,0.913,0.658,0,0b18g3G5spr4ZCkz7Y6Q0Q,4
0.787,123.97,0.833,0.796,1,6Dy1jexKYriXAVG6evyUTJ,12
0.612,123.849,0.862,0.354,1,4laAKIq9ZxBCwf99rauPYb,0
0.685,125.034,0.886,0.615,1,5902W4uHWzhtOff1UK7the,12
0.632,124.114,0.595,0.435,0,6ft4hAq6yde8jPZY2i5zLr,13
0.669,125.993,0.784,0.517,1,5YaskwnGDZFDRipaqzbwQx,0
0.963,123.998,0.905,0.594,1,7twsd0lwXyy0ARdsTyzHoJ,12
0.727,123.028,0.681,0.448,0,6OufwUcCqo81guU2jAlDVP,13
0.824,99.988,0.697,0.757,0,7fYRg3CEbk6rNCuzNzMT06,4
0.499,124.994,0.671,0.0557,0,28JBD8p18xNuOfyV7Cotdn,3
0.75,105.949,0.797,0.523,1,4RAR8g8fZNB106ezUurnE0,12
0.673,122.023,0.729,0.675,1,2Xy1UIVfOlukyye6Fd0wrI,12
0.695,124.04,0.781,0.456,0,4xMbBESczlHPUO8QeYi56p,13
0.652,127.964,0.855,0.0834,1,3KruoUtSkm84Az0bJunnxl,0
0.665,133.922,0.727,0.397,0,31B7wLv4yvtjDoTTmbnxeE,13
0.687,124.041,0.895,0.686,1,1D2ZNECRd7KIlA4pyOUGsv,12
0.738,112.009,0.75,0.342,0,0dFdGPVLs3k0z9ezYWZzUa,13
0.836,122.042,0.846,0.942,1,0xfMlIW8lS40qvpsUw1l0X,12
0.668,129.971,0.816,0.5,0,0zqBZqm5czQ3A4EoSdKFHj,13
0.685,133.93,0.827,0.586,1,5w9upngVRHNjdZcRC7Xxr2,12
0.71,125.0,0.63,0.216,1,48Jf12YHPBCAfAzi255Rvr,0
0.761,135.025,0.982,0.576,0,3rN9iG9QDHFQfBdbym2uel,4
0.779,119.94,0.763,0.869,0,7ElC7VjUNl3oJ20Q5OpEh9,4
0.756,136.981,0.962,0.749,1,45bfH0GZvUyujIBiKRhXso,12
0.69,124.015,0.847,0.49,1,1ap4zdsBydWPSXJqDBqtNL,0
0.609,126.031,0.8,0.192,0,12N23tQKmfGcEO0z8ObwtM,13
0.914,130.028,0.696,0.572,0,0dlP9SnqQa5k1A9mReybFb,4
0.596,125.883,0.743,0.531,1,3wfNiPBrzDwuanE75Ar6pS,0
0.771,123.027,0.729,0.63,1,54hA0ldJYyT1huGfSeOjdQ,12
0.813,125.009,0.807,0.577,1,2DjZ7Ytv2UDKXSoQXTXPkN,12
0.648,121.98,0.865,0.587,1,2oGzHeApGhjANPNWYQNRQw,12
0.764,122.024,0.817,0.415,0,00TNno8mzugrcej0FqJvrW,13
0.677,126.018,0.732,0.242,0,587xXusqiMW9gSXkNK8Zxf,13
0.862,129.005,0.79,0.587,0,3BbD2sqk7P7Rc9V0KF9o4s,4
0.691,128.038,0.733,0.834,0,3X2Aw6bQ7TfMMKsTzjTlDg,4
0.624,124.984,0.966,0.758,0,5MnmuLgPmsAFkmG5n85cna,4
0.758,126.022,0.944,0.826,0,6JjSoJ2laV4ZbKNb9nybvh,4
0.85,130.024,0.81,0.818,1,71L9EZo8OEaZINg75dBUSW,12
0.588,127.085,0.78,0.201,0,5aXTfpNOqLj35ydEiLio67,13
0.624,128.014,0.94,0.882,0,20b1ZBMGOZjuGvNFncIIP7,4
0.744,128.027,0.866,0.302,1,3rgTS3933lMWoPiN6CW4qY,0
0.639,124.994,0.878,0.842,1,0KF938333oCvIXDxe72K44,12
0.725,126.033,0.883,0.0809,0,0FzqS9TaYAKwhjdIXfphtd,13
0.302,149.939,0.8,0.328,1,6YtUe8dzZ357QD4t56nG00,8
0.58,126.023,0.968,0.0599,1,4FKRT4uPFx2L4exy9DCs1o,0
0.887,120.028,0.863,0.517,1,1afXT2ntjBUlydAFZ3db66,12
0.729,124.957,0.973,0.687,1,404b6bC4GIxPsNssJmfC1f,12
0.623,125.967,0.866,0.244,1,1i5XRu1L0x7gIg9UGKqizL,0
0.605,128.014,0.973,0.49,0,4Uz7te06snSlkmcIwwAvkw,11
0.429,121.025,0.905,0.659,1,6FRxFke9VsjXmibGgSeKki,6
0.549,123.893,0.793,0.541,0,4Juaa2ppIOYcSWbrVtcrNp,11
0.75,122.04,0.85,0.877,0,7sMYJtxTHZKCDr48rAoA4J,4
0.804,126.002,0.973,0.501,0,7oZZrKuJdFkqxxf1O27j1V,4
0.744,125.023,0.703,0.819,0,3fvsxmytTns1ApIWBqfANZ,4
0.812,125.001,0.816,0.211,0,6WLZljpPR8EiUT2LDubJ6T,13
0.696,121.962,0.792,0.445,1,7CTdh15dTO5HqoeqRPHFha,0
0.76,127.017,0.807,0.476,0,2RxDAFchouApF3yUwE6gxE,13
0.7,111.967,0.422,0.193,0,2m8dDOhC8fIaCFQ53c1l5z,13
0.625,123.993,0.722,0.133,0,7dTkiXLxCLpAquNt3MulYB,13
0.674,125.998,0.74,0.166,1,27cgqh0VRhVeM61ugTnorD,0
0.844,127.957,0.662,0.53,0,2kts9CqkgeHyJLIN22WAwb,4
0.792,121.0,0.897,0.449,0,1XtlpDLDLbuk9mFnUs614k,13
0.835,120.988,0.542,0.64,0,3cwl2Mnq8urylYJNCvLJdZ,4
0.555,117.981,0.805,0.498,1,5wILnj9sHZqmi0IKNQrgil,6
0.803,126.006,0.952,0.407,1,6mGA7mSuXx8o1ytfnImc7s,0
0.804,120.998,0.962,0.576,1,6QoVPPIRdkiNCVcCUJOzbI,12
0.794,119.994,0.307,0.171,0,4WyhOKXtCkNVcgfTBpYaxm,13
0.741,124.986,0.421,0.121,0,2V2SVDQIt2QgUENzNdVCjI,13
0.789,125.014,0.342,0.036,0,05GiEzky4rkUc2aS95qaUr,13
0.534,123.008,0.887,0.0387,0,7fKAiHWnUcGeZ4BFFItpQy,3
0.615,119.992,0.574,0.0658,1,4Pd7JgZI8zvewbeZLsIDxe,0
0.709,119.013,0.628,0.0341,1,0owkRiLsjtXe3JKYxt9tf5,0
0.635,122.992,0.673,0.111,1,5v09mpnFDvxtjgtKHDD5v0,0
0.652,102.023,0.632,0.702,0,6wSH047nyWHvlasvivVeMK,4
0.727,119.02,0.87,0.474,0,0g8ndiFkgEg0qHC50VS4Zg,13
0.72,119.0,0.53,0.157,0,0Kavkt38dZ0P4G2zSYHb6E,13
0.862,119.99,0.592,0.913,0,34KMYJ2e5ouT1qfOEJgfIe,4
0.631,121.008,0.763,0.715,0,6ymVxYG0UHqIjXmclbE1cu,4
0.699,119.967,0.68,0.13,1,2L9M3x9RTHoJ313ajYr0dg,0
0.502,124.016,0.386,0.226,0,5pRH7tcR0X86sU1wAsY5fA,7
0.597,90.004,0.575,0.0987,1,22UDmbP8eiz97tNyACphRl,5
0.467,172.544,0.685,0.0644,0,3jCTivI1jcDKREf1KKbhM6,3
0.809,118.016,0.433,0.178,0,7tdviypkABEstu9z7gSB27,13
0.704,120.009,0.448,0.231,1,6HUnAzGo1zYfdX4ZW1yiZh,0
0.685,122.015,0.781,0.065,0,0Jb3Kq7oDqRznHPIcrQpiX,13
0.795,124.044,0.735,0.196,1,5dHMA3NFsOyFKGJ7ML8hO1,0
0.622,120.001,0.855,0.0394,1,2u9o4jlbtzqdy2bsBX9FYK,0
0.641,122.001,0.563,0.171,1,6YFRyll4isFUJrbHSeM1oJ,0
0.603,120.006,0.73,0.334,0,6i6Jj8hSVfpvqiXnVSvsTe,13
0.788,104.982,0.896,0.275,1,3HnJq0iCE0bVO1yYFxNX1C,0
0.615,125.061,0.757,0.191,0,3cUUVRG0w6BmUgd4Jvq7MZ,13
0.559,117.009,0.609,0.0747,0,1rzH1WxcHyLEyBuErJQVO0,13
0.786,123.022,0.563,0.384,1,2pmbbUP1lTKZ7voVz0zwmP,0
0.717,119.005,0.695,0.409,0,1ek1kNO1a5EJCNIUvNs5XI,13
0.674,119.962,0.894,0.141,1,3SYO8wU4bEgIYt7AeGRIwG,0
0.54,120.001,0.859,0.128,0,5tSEY4tjB8P44FkYDFuB48,3
0.367,177.971,0.63,0.0636,1,3jlFMDKI3hjKvqzXry1Yq1,8
0.676,124.004,0.844,0.42,0,4HKlwvhCbzpbQxs5SVKSKh,13
0.822,123.987,0.743,0.283,0,1UabDxiLk78adOCYuQzhpu,13
0.645,117.995,0.71,0.0393,0,2CRstAyBVOOD1nQKOt7kox,13
0.826,119.994,0.93,0.918,0,6NWAAl3Awelh8I7cs4ud2w,4
0.753,121.998,0.815,0.182,0,2UmiXqJJ3qQooP5pUuiI0W,13
0.504,119.999,0.962,0.104,0,0mqObq0LCWmM0P0zLQd1eh,3
0.279,123.846,0.542,0.163,1,1BbXlbs8pWeYI2yGpGhuzA,2
0.657,120.025,0.574,0.144,1,6YzXlsjXVZTwUoKSwHZsuF,0
0.77,125.011,0.693,0.461,0,6mIce4eaRg6UOFHABNX2xL,13
0.637,124.992,0.908,0.103,1,5YQQ9zU5mxgQcKDC3YSHnd,0
0.428,105.013,0.604,0.39,1,6BRr6a4zwmI7H3c7IBSsK5,6
0.527,119.995,0.794,0.0337,1,2zdqREDAOMvugQI0UObaAK,0
0.737,117.99,0.741,0.212,1,3pNnSLPQUHxUrLMoiMNN6d,0
0.8,126.036,0.901,0.888,0,4jasV5CeMTmORbhAyQgTL3,4
0.715,123.016,0.746,0.33,1,6tzJUHESntwmwNBJF4R5jD,0
0.682,119.996,0.693,0.344,0,5eGHURckWZgrlb88GTkoPD,13
0.647,124.929,0.766,0.333,1,05rQuHa8lWk9PTpQUqcO31,0
0.728,120.006,0.623,0.0381,1,0y50PSpOcYLOYrc0Xgw67R,0
0.822,105.015,0.295,0.277,0,4wYiqFMQiGnUseioUWrdWU,13
0.712,120.973,0.661,0.5,0,6kvinwAz4dSKmLYMt5dP6O,13
0.713,123.976,0.573,0.165,0,6KYAD5ruYEBECCZ7cmrZgl,13
0.809,123.032,0.719,0.733,1,1rIxb5rv6BUWXT6xmLt91x,12
0.805,114.004,0.659,0.81,1,4xpTM1MCKhY91OGiOhHNf5,12
0.701,120.986,0.338,0.337,0,1bNo2ybJL8rmZzOdd6T3sG,13
0.63,120.019,0.4,0.0516,0,3kKhaaIjqGMcOVhl5r36Ap,13
0.659,120.022,0.698,0.221,0,1BpG59DLyW6jZxN2PYiUA3,13
0.814,119.003,0.663,0.151,0,6H1qRu7bx0H8MwUHHQQ5P4,13
0.642,123.001,0.793,0.212,0,4sYlMnN8YyYZUkmwGsAxoZ,13
0.753,115.999,0.727,0.747,0,3gXM39jnW18uL5Zyg47wXN,4
0.687,125.004,0.644,0.184,1,6dOLWS1ee89ZezU4aRnpaX,0
0.792,122.004,0.814,0.506,0,2uK3ghC7nVXanDzeTL22Zw,4
0.67,122.012,0.939,0.388,1,18nGprzEucUO4FF768lLhe,0
0.769,125.006,0.804,0.612,0,0VRRRETDAp4aubJJAlhXjH,4
0.634,122.965,0.691,0.423,0,6O6ifYgHe37Tjmamh74vy9,13
0.713,120.991,0.591,0.318,1,1GuU6PQkEwhS6slsbuIKGz,0
0.546,123.979,0.889,0.107,1,5jAAoKfKfENn8EfjqfItKX,0
0.767,113.998,0.633,0.131,1,2C8c1RN9BDuwR7DiIXqYNY,0
0.688,114.036,0.462,0.35,1,0HWtI9cjfnVzU0q3hHc0ph,5
0.68,124.996,0.717,0.41,0,1TS3hIyeGdWqeBQyj5HgoT,13
0.805,124.004,0.65,0.83,1,10LSigkAHxT3yBe1rQJpBv,12
0.696,120.014,0.778,0.249,0,2b4xMVXYYIIbWjDLSy1Wcv,13
0.805,122.004,0.909,0.635,0,3wbUuzRdemeNJuqnMNBC9m,4
0.719,121.998,0.743,0.35,0,69ZWVeHTMA8zwjOiCfpvOi,13
0.517,119.993,0.908,0.0756,1,1WVVHCbf9vWmb0dLI5ZGhB,0
0.843,126.972,0.552,0.53,1,5Zm8huZ4tzDm7eLKFScrE8,12
0.724,124.013,0.698,0.238,1,6n9S8Xb2FzvKsHnsZczfm4,0
0.68,122.044,0.484,0.0723,1,4KyEeZwIuoFH0n68qvl35b,0
0.793,119.99,0.693,0.146,1,5idD707HmiYqTU8TifpPc8,0
0.733,121.981,0.7,0.537,0,1o5ZPbk5NxzAODTs698XTz,4
0.701,117.997,0.524,0.354,0,6a6D34Zl60ClugkltmryYp,13
0.806,123.001,0.553,0.67,0,0AYA7mZrC4SvoB8Bq5E7yA,4
0.544,109.988,0.64,0.039,0,5EM9H0b9vbwPAkl7CWlEmS,13
0.851,123.993,0.554,0.879,0,1Gu8YosrIxq31SoQA1Nwfh,4
0.795,120.017,0.73,0.251,1,3XJRsEt8YMsLPXZNsLBVtU,0
0.703,120.007,0.838,0.0939,1,5XYSBPFLufUCyMo3hXD9uP,0
0.755,126.032,0.576,0.486,1,6XuKWXObGRTtoe2NoO3xZA,0
0.724,122.963,0.491,0.488,0,5k1S9YYZUlxD8R57KFjh8p,13
0.745,120.008,0.762,0.0885,1,4zEbnQ59YXDeCC8Cc81pjc,0
0.613,120.994,0.757,0.198,0,6sbTqflJcUFfyAbiWC8def,13
0.786,125.005,0.807,0.0345,1,0Keuz1iGQsOdIxqsdbKanO,0
0.813,123.994,0.719,0.619,0,2CGaIWj2aaWdyCEVL7hVoa,4
0.756,123.007,0.676,0.0883,0,1W3qMFgSzMHyqkefFr9MuM,13
0.807,122.017,0.763,0.719,0,3PiC11NGRcRxoXl87vnMws,4
0.641,119.967,0.732,0.361,1,3EMGPuLLcXxJkT8wipZjy9,0
0.841,124.011,0.642,0.308,0,7I1e5uMItJ9kiTWFyUayVs,13
0.808,122.008,0.379,0.362,1,17GYXmglkF2qLMrOhR915Z,0
0.8,122.01,0.617,0.0728,0,2kvJDwV4Mfm2ItUUMmkzSx,13
0.81,121.998,0.604,0.352,0,6RkBU15iuIWpNA67pL4ZE7,13
0.68,111.998,0.824,0.623,1,1xltPGjeNgtjO8zLHZ6mCf,12
0.834,121.989,0.686,0.74,1,0IEuz3GjLdjk8WQfPw8Q3m,12
0.667,117.995,0.474,0.439,1,7AiO8sAwdRa3Q4LdfVJ1TB,5
0.747,123.989,0.646,0.575,1,6BTrnCVnRpQCRWwXb0bIyc,12
0.681,123.993,0.839,0.584,1,75ZMW4hqyXQ2TgF6pL1Giz,12
0.83,118.013,0.57,0.211,1,0OHMCa0Rkui2VLkQxgVpVs,0
0.879,123.024,0.326,0.759,0,2y7ub6xp3e69lpr1eZHzEv,4
0.757,123.973,0.573,0.547,1,6G9tVTEeSxmJZ80us9Lx3f,12
0.808,119.999,0.607,0.165,0,3VedZEruDuibIF8oQONu5k,13
0.607,121.976,0.871,0.429,0,74Jw6mRLWJZFj05fTrx4p9,13
0.694,124.016,0.701,0.611,0,5xUomxrzkIr0MAP9YQur24,4
0.317,128.017,0.942,0.0355,0,6skTPlJtkpqN7mM95QfsUD,3
0.667,121.011,0.636,0.532,0,3mwjb8Ft1DJMOhqfW75Wac,13
0.802,115.046,0.89,0.458,1,6SJZfclzkdmDt8ctjDDLbk,0
0.782,120.069,0.569,0.774,1,6oTrSmQUsvndDDQSMjqcyM,12
0.525,126.889,0.837,0.19,1,5td5z2iVZ8n9cF95pxXTVW,0
0.637,121.013,0.872,0.161,1,4hq1oUeJruAfgsEmfdtgLR,0
0.775,120.006,0.641,0.536,0,6joasewIA9IiFRfPJPKu0A,4
0.742,120.008,0.66,0.353,0,569WHNKLrlhueTZsAiegDm,13
0.803,119.996,0.795,0.0881,1,6qoGexJZGrmeeNxFpk9RJ6,0
0.689,119.0,0.739,0.335,1,4kVs5d1P8daSnqzPEWoPZC,0
0.721,120.008,0.687,0.0561,0,4509YwOHu4aDFR8gagFuw1,13
0.751,125.99,0.488,0.86,1,1hgWPFzfyUuKPSieELghgg,12
0.734,128.004,0.536,0.164,1,4xwUt1Ukkfc0b3DwsB3f2b,0
0.791,123.992,0.653,0.555,0,4yQRctOSENVDuXtLLndkbH,4
0.842,125.007,0.58,0.522,0,5F8ZtPUBSVjNygbxNfp4vR,4
0.931,125.986,0.371,0.605,0,1mqPLbDc8DCRlTuyF26ste,4
0.48,124.015,0.765,0.395,0,0riJCeCbLqBwoVSnG3FMXM,3
0.816,123.039,0.48,0.071,1,2cR1w1HbWarKVJWZCQgnga,0
0.7,121.977,0.917,0.272,0,2vHPrrFhhiSH5GZZcGRSFm,13
0.797,128.988,0.884,0.555,0,1hdg5jyymn9UVOoqi9FY9o,4
0.737,124.005,0.774,0.29,1,4cWrrjsKvHnKV8uqlUF8kb,0
0.811,124.003,0.771,0.258,1,03q9AtM0x9F3a6IegdR4C8,0
0.883,120.033,0.469,0.371,0,1RuMPMUxwdAZ0tMcaUwQiw,13
0.714,120.011,0.747,0.332,0,0LlGYQSAJZI5QrR5hblT6s,13
0.615,121.991,0.906,0.0361,1,5QeJCkBNHe6a8T5uusmqIv,0
0.541,118.017,0.712,0.0371,0,2CrlhJAUBfMc53CYt0v8ev,3
0.801,124.006,0.514,0.245,0,3zQwLgmWd0CDRIKZXq9WsW,13
0.756,118.013,0.579,0.339,0,5flc3EC89NJgZa1EuxaEr7,13
0.69,115.002,0.698,0.235,0,2hWkEkHNeR1xCTbNKYWX6D,13
0.694,123.989,0.874,0.128,1,1E66GmDYqz4CSEVDtFjcd3,0
