speechiness,instrumentalness,acousticness,liveness,loudness,id,cluster
0.0441,6.87e-05,0.0666,0.0941,-4.022,3OqP3uIygaUiuVzhVyk0X5,0
0.0308,0.0,0.00525,0.127,-3.524,7JsrgtynTsvDBuzUJ82o89,0
0.0613,0.000188,0.122,0.157,-5.153,3Tuz3Ec6n03nPTAa5knMm8,0
0.0409,0.018,0.392,0.11,-10.093,5uGZtSYorCUAqw03hzwvTn,0
0.028,0.000126,0.0263,0.111,-5.874,3nZBR8LOcyeKa9GO7ZdDoG,0
0.0298,0.0,0.029,0.0343,-7.172,3TWkAgxg2LKjmJ4CiEvOkr,0
0.0561,0.000772,0.241,0.159,-7.654,0GZtNyHp1cImFX8E6qK9nQ,0
0.0373,0.0,0.0182,0.265,-4.067,2qQvRQWSdIzyFK0Uvxh3V1,0
0.0359,0.0,0.0101,0.105,-4.085,3iyrYy4JJepuUCuS3u1vEX,0
0.0294,1e-06,0.0683,0.0901,-5.093,4ascbpJ8eelgihjwUnmgwY,0
0.0503,4.23e-05,0.000303,0.185,-3.833,0qnOjNW04qpcgXqD9dwru2,0
0.0961,0.0,0.124,0.236,-5.759,3g9T8Enufnw3IFfCaBZTRp,0
0.0329,1.88e-06,0.301,0.19,-2.444,39Cv9mq0PPrsJ5jtVb2Hiu,0
0.0707,0.000191,0.299,0.405,-7.055,31wkOICyh6BgHHyPgbBz0D,2
0.0702,0.0,0.0781,0.289,-3.619,1TPevUpxC1UyroBJWuMDtF,0
0.0324,0.0,0.449,0.15,-7.005,6mJoYRUTiqeVowwWNAeCjR,0
0.0435,0.0,0.0056,0.0933,-7.186,0o4iE4nFwqY1d2JKlrcMRb,0
0.0446,3.09e-06,0.00129,0.0977,-5.06,0kr277qNoo4QBUDjzPiSe2,0
0.0516,7.14e-05,0.0302,0.076,-7.744,5HydZtPFOvbmqXiTcTFykW,0
0.146,0.0,0.132,0.093,-3.319,0sSoNYwZLoE4gLAKIG4uYL,0
0.077,0.0,0.00739,0.108,-4.263,0MBupnLliwp226j5RSaPt0,0
0.0548,2.92e-06,0.069,0.513,-4.723,7n7lAjhdmq60Y49MqhY7ej,2
0.0476,2.37e-06,0.019,0.0905,-2.222,670iB5TOAt9dGjyPFXUUiu,0
0.0531,0.000687,0.054,0.207,-3.664,3mxMrdo3fJjDbb64nagoXR,0
0.157,8.11e-06,0.000306,0.314,-3.487,3DUBhiM44zetJNERX0n8Nk,2
0.0418,0.0224,0.739,0.0807,-8.136,73WyCOipkJRtIH8klizJd5,4
0.0505,0.00171,0.0488,0.131,-6.947,4zgHdjKyAYq68gpPblOQa4,0
0.0433,0.000201,0.0202,0.726,-3.942,1HX1XfDT5xL4uM3BKNrHPf,2
0.0273,0.000127,0.0105,0.0766,-8.231,4l5nn3zlcrKSB1eyfuWHhu,0
0.195,2.24e-05,0.0259,0.0838,-5.21,3cwrYbdU4eJkVXiH2USGid,0
0.0911,0.0,0.0095,0.234,-5.727,3PqpLZTiiwJjYD1uSvQoCC,0
0.0511,0.0,0.263,0.0894,-5.991,2zwmQwHIlwDBbzMkdrG8rw,0
0.079,0.000136,0.0357,0.0587,-6.201,60w2EqVhEnedIgZLtIONnU,0
0.0439,1.76e-06,0.00367,0.168,-5.963,5MvVNla7ZjT51haF10iVTu,0
0.039,0.0,0.00295,0.854,-5.891,43oSsb5boERcpfiuDJR3Kq,2
0.0846,0.0,0.192,0.297,-4.149,4xoMkzXVLIr2Lal6gIX18L,0
0.0317,0.0952,0.0114,0.0844,-4.247,0x8VeSHmhbRl9EUAdsEx6A,0
0.0695,4.12e-06,0.277,0.0589,-5.172,7kmSIKAk4VHP4QUjpBPbGg,0
0.0385,6.79e-05,0.00132,0.35,-3.374,3Pc4BTWoH6x0PmeGfQzn5a,2
0.144,0.0,0.0113,0.135,-4.591,3W8kkKICWGoH413PLYUcGh,0
0.0302,0.0116,0.104,0.0853,-7.963,7b5qjSnusll0Ll9vDdkuLh,0
0.0589,4.55e-05,0.000558,0.101,-3.241,2C93EaiXnfll8oL9TWqQTA,0
0.0348,3.48e-05,7.92e-05,0.572,-4.633,75zV0Nc4cnupY4QXbKRzN7,2
0.0268,4.48e-05,0.00018,0.101,-5.736,2cIwyQwWNhyDNY3pn6xjKF,0
0.0365,0.0958,0.033,0.189,-6.859,5NbyidjQ7pvTWdEVOUFcT3,0
0.0442,0.0,0.000206,0.365,-5.224,36tuyoS2mGSzN7dMIuTHpM,2
0.151,4.85e-06,0.0663,0.129,-7.284,08ag3RWt1LlRWDFU44XSss,0
0.0445,0.0,0.000652,0.16,-3.792,6W9CY1yt4FoAi2vKiqQLz0,0
0.147,0.0121,1.84e-05,0.0843,-2.944,2zTZW5oH5ccgAYV2e1YsDl,0
0.137,0.0,0.00358,0.163,-2.66,2HbuhhxdEVbqdaJlLxOCfW,0
0.0534,1.07e-06,0.0459,0.599,-6.992,6Mc1snn8uClt3FzkUREymB,2
0.0543,0.0,0.0288,0.313,-5.197,0IPKskRI33eRXjUhNUr9b5,2
0.038,0.0,0.000717,0.109,-4.405,4pi7qRGw2DDKAJMGHGcZ2O,0
0.0658,0.0,0.00341,0.243,-2.982,01tEAvdPLPREA9JT9Wpb26,0
0.0447,3.12e-05,0.000437,0.118,-6.001,6vhFR8ypbQ0N709WsdRre6,0
0.0807,0.0,0.0805,0.0988,-3.305,2xqvthP2FrDdUpa37fxNyB,0
0.0821,0.0,0.0937,0.627,-3.484,0Xio3TJaKcH819kEPjjLyS,2
0.0422,0.00013,0.00574,0.124,-6.06,3R0GEzbTqMY6Iba9ftP4ll,0
0.0393,0.000223,0.00216,0.0452,-4.141,6WzFwY9BjUXO7ztVkUJ0Hm,0
0.0535,0.0,0.0503,0.287,-4.976,3eLfICfDzCQrP8pOajVGiJ,0
0.0992,0.0,0.0563,0.103,-4.045,4iwjEJYExvmBM5w75RTuLv,0
0.087,5.82e-05,0.00039,0.923,-3.502,3tBZ60j1jQ7NJm8IjelyQe,2
0.0552,0.548,0.000582,0.317,-6.652,6Pif6RkFoYzLygdqktus4Q,5
0.0648,2.78e-06,0.00128,0.109,-5.288,5svL1PkWw8hPEAOdTNLexy,0
0.0519,0.0,0.00964,0.107,-1.912,7MeP128gHh4GyTMoGUiZlt,0
0.0634,2.31e-06,0.000217,0.061,-2.646,0Xr4W3sOlaLU2yZJ28lQRn,0
0.0521,0.0,0.00581,0.214,-4.054,1F9kEuwT29fgqlovIclu81,0
0.132,0.0,0.0767,0.123,-2.628,2pkaP5gZboMEf5Jlrh8FXK,0
0.08,0.0,0.0113,0.179,-4.234,3WcZqa5zOjq3FnEBZCriMw,0
0.0584,0.0,0.00574,0.371,-4.091,6bmJYonQyJrjlmBiGf9OeK,2
0.0668,0.0,0.00164,0.145,-4.578,2lHktSigIAZqf7BkA7NRS7,0
0.0459,0.0,0.0012,0.102,-3.774,29GKyMCkBY2Kc7M2VcAZJE,0
0.0549,0.0,0.000172,0.35,-3.176,14H0nxeKjs053w9hQo7XJk,2
0.0973,0.00134,0.000181,0.0631,-4.811,14UzhtAQyCRGsuSjInmiJi,0
0.0806,1.22e-05,0.000103,0.348,-3.521,7gAfY8Y5aBrsAfNaejxXMY,2
0.0588,0.0,0.00251,0.164,-4.785,0SbcVQyMO5M68AzhX8gYaS,0
0.0959,9.27e-05,0.0983,0.364,-4.412,6pkDDxuxe9gkkLRI33mQFn,2
0.156,0.0,0.00017,0.31,-4.448,058pBOh77XQJNg3YWGr4jN,2
0.105,0.0,0.000722,0.339,-3.341,41hMYBgv6teOnu64kn4Ylb,2
0.0512,0.0,4.43e-05,0.538,-3.542,69xq52Yl3XgWRPIAOwfaYY,2
0.118,0.0,0.0675,0.0825,-3.332,7LBZfkcgTohIQQ1DqnSuPV,0
0.0679,0.0,0.000314,0.89,-4.656,3LcMLFApeU9uCT8VCWEVjr,2
0.141,0.0,0.000315,0.373,-2.752,0noEqnVKPCwEvgWekT1Pzl,2
0.129,0.0,0.00317,0.0539,-3.956,1GAIibUEoZjvG4QsrabVWc,0
0.0419,0.0,0.00142,0.342,-2.224,4wFK5ESRSBrmVDjOkOSa7g,2
0.0437,0.0,0.109,0.572,-4.737,2Lle3tbO97Dd4I3deOZ92g,2
0.0371,0.000545,0.00155,0.0528,-4.801,3DaSurzbFuzWE45tQm1TO5,0
0.0496,0.0,0.0653,0.11,-11.43,27dTFzAAiUrJ2C2hxRcCd5,0
0.0551,0.00723,0.137,0.166,-5.933,7BxSsv7qea87ygUSn4N8uK,0
0.0755,0.0,0.0126,0.218,-4.953,4E3BK77SynwO7hMHp2KvAa,0
0.171,2.03e-05,0.00453,0.378,-1.921,3ZKGPsRTyFBnZETepLrDVl,2
0.0497,2.58e-05,0.0042,0.077,-3.908,40FJkZzaY8DWGtYoCB63EE,0
0.0897,0.0,0.00872,0.187,-5.092,58NAlwbMyFUWb8GUEoOpOi,0
0.0661,0.0,0.00137,0.426,-4.222,1sBvGY100lfD3w6tR22M1D,2
0.0436,0.0,0.00129,0.6,-4.741,65o2S5n0p31DTFtUzA1i1X,2
0.0565,5.36e-06,0.00232,0.318,-4.119,5wqujlOPZBrYe1YFMpReEd,2
0.0623,2.05e-06,0.0757,0.0765,-3.462,2u1I5zNsB0FzoVhuzCCszK,0
0.0714,2.48e-05,0.000123,0.112,-4.097,3kUOyI09uhyv2hqKgj2o39,0
0.0342,0.0,0.000451,0.16,-5.755,7lXAfpNbrQmbsqs9ZmsPv7,0
0.0266,0.0,0.393,0.116,-6.229,26PSbPgc08B0gZC7mDwO31,0
0.0923,0.000146,0.000996,0.403,-6.277,6CVfZfkdd4Jdvg8JnBL6Oy,2
0.0359,0.0,0.0307,0.449,-3.323,1nPd60em5Qwp0NPykFz5Xj,2
0.164,0.00283,0.0179,0.094,-3.675,5N2kRCVevaX7V87akBBLs1,0
0.0315,0.0,0.00362,0.0973,-3.738,6pO9pxKxrIHuTRqK7VLP8B,0
0.112,0.0,0.00304,0.301,-3.342,5NKcjYtLkYbh5nn1yMIG7H,2
0.0768,0.00181,0.0225,0.108,-4.722,7fGGZSUU5Uja2A8dvmS9l9,0
0.0425,0.0,0.00858,0.317,-2.724,3FJWujo6lhrjtS3w8rR78F,2
0.0769,0.0,0.00458,0.0934,-4.741,4yfQyGR61s7Mc5898V1BE6,0
0.0507,2.09e-05,0.000921,0.121,-4.018,4w5wkuwuCByenZ6QufdeQN,0
0.0791,0.0,0.0557,0.104,-4.734,4QD5tfexKVwATpESYSc7qM,0
0.0369,2.3e-06,0.000326,0.175,-3.166,74WMwDiFR0lcwwrgaadL2C,0
0.265,0.0,0.000605,0.386,-3.34,6bAx3WfHbtY4LjuS7tdCPK,3
0.0861,3.44e-05,5.99e-05,0.0862,-5.362,2g8vCXagoE2nrPw2aFwcAb,0
0.105,0.0,0.347,0.11,-3.728,51tegOXmUxqJKWMh8l3Oxi,0
0.0775,0.0,0.000488,0.132,-4.685,66MvNxKQGPQS0AUeaoYlcn,0
0.0466,1.25e-06,0.00109,0.0341,-3.521,79Cr40AJWWnmUNTxyi2nhp,0
0.0562,1.24e-05,0.014,0.123,-3.299,2q9og3lbX4cdRaZMKVmlSY,0
0.0399,0.0158,0.0017,0.575,-6.475,3r0mb1tzAcCNoA8YRXuIhZ,2
0.0632,0.0,0.00808,0.066,-3.422,6VTzauIrG2hjKtKFYFJfMT,0
0.0632,1.19e-05,0.0186,0.166,-4.88,38X7LavheHbSg0UwjRUNcf,0
0.0321,0.0,0.202,0.111,-6.852,3rzwBdOX741P5N394o5faL,0
0.0423,0.0,0.0166,0.155,-5.379,1fQlfeG7u0xzRVuzqUwtGA,0
0.0642,0.0,0.00921,0.103,-7.207,1XvUJqINdj0IiYyvodOBsR,0
0.0652,0.0002,0.00698,0.0895,-3.635,57XHBbh5lCsIdgStesXI4k,0
0.101,2.86e-05,0.00761,0.118,-5.245,4SMRrkuRFwqociFBA2N122,0
0.0534,0.0,0.0417,0.701,-10.161,0LCHO5qNN5fEncfAIcjtAH,2
0.0903,0.0,0.0571,0.109,-5.766,4kAsc2vx4NBqk9dXn1nrZC,0
0.0887,0.0,0.134,0.21,-4.392,6uIPSuyyTXhED74zn4weTS,0
0.408,1.35e-05,0.0335,0.607,-2.441,5Mm2CJzNRiICC5MWRWQnBo,3
0.0535,0.0,0.031,0.419,-5.172,0CC1Ozv6aXadGKlKPHVEzv,2
0.0781,4.34e-05,9.45e-05,0.393,-4.895,2f2WCKwB1r2SH7AvJc0P8W,2
0.175,0.0,0.00013,0.127,-3.136,5zuT7tF518cJcoOJI9VzDM,0
0.0494,0.00506,0.00947,0.322,-4.498,2hKLUK0YursR0laSpeJDun,2
0.0483,1.65e-05,0.0131,0.138,-5.986,2X61mBwv23xOTnv71MJUf0,0
0.05,0.0,0.000801,0.161,-4.453,2qcYGGuNPYilXVwFx0KEFz,0
0.0475,1.7e-05,0.00666,0.108,-5.503,1cmIa5VRsl9vOZl6zNRlHf,0
0.0354,2.3e-06,0.00407,0.0967,-5.397,0KvlvootDUnrXPdZLq57tn,0
0.0719,0.0,0.0129,0.302,-9.317,5lq8H9zq9v4wDVyNHOoTVX,0
0.0839,0.00387,3.74e-05,0.201,-5.619,4otAANskhQoMSLeLGsWdT9,0
0.156,0.0,0.000864,0.326,-4.398,4hfA3mKxMHm7cOdFHMcfen,2
0.106,0.0,0.2,0.142,-6.642,75uCGgJsrtHWNViJhGMD4H,0
0.036,0.00112,0.000105,0.139,-5.495,5mkjZ6EciJaZrRXUL5eDfH,0
0.0888,2.36e-05,0.000339,0.289,-3.116,1Gkfh1jNNFJPh3vcCSGi3J,0
0.146,1.81e-06,0.000108,0.126,-3.39,3dCcOPAudQPazNNsHXA4kt,0
0.0826,8.41e-06,0.0833,0.104,-6.261,5pYO1LrXa4dbO2SxSliUhs,0
0.066,0.0,0.00145,0.289,-5.475,3QKzspueyGcm64Jllh75Zj,0
0.0302,7.24e-06,0.0105,0.0328,-6.268,4l42ScC0z19ygzbpS4JzGi,0
0.0539,0.956,4.1e-06,0.455,-2.752,2Ot85xcajHDvU7cD2BdR2M,5
0.0413,0.0,0.0102,0.0842,-5.002,3YSowxZIbp6dTYyOZdHUMe,0
0.0593,7.51e-06,0.00158,0.383,-4.671,1OGVFkHHzgupyil0N386Q5,2
0.0434,0.0,0.000111,0.34,-3.71,7ewKUtjuzrTVOGgOO4SlJE,2
0.0793,0.00132,0.00336,0.295,-4.707,3ji7KFn4mhQ0BGHqFkwRdI,0
0.0592,0.0,0.0042,0.0418,-3.477,3dWy0VondkohX7GE6aOI3c,0
0.113,1.66e-05,0.0123,0.411,-6.677,6jhBI8HZ1qxetz13hjL1PE,2
0.0837,0.0,0.0251,0.318,-5.625,27HkyZkH0wo1Y0bvC8UxjU,2
0.121,0.0495,0.000394,0.245,-3.498,1wCfd9MNQ9qiHc4juuHvGA,0
0.213,0.000678,0.0247,0.0667,-5.639,23CIjjRFiqwaAGHmF1p5oX,3
0.0375,1.49e-05,0.000792,0.343,-4.495,7shZE88Gj8XrpHvwtN0CEl,2
0.0511,0.0,0.0202,0.406,-6.568,4kcH1pBf54ctgrPXPsrCCY,2
0.0326,4.54e-06,0.929,0.0957,-10.305,5IamsVoRYgCuO13ukiTtTN,4
0.0462,0.0,0.00305,0.177,-6.692,0Vumvuj4HYy3quIRSkrYDy,0
0.0419,0.001,0.000492,0.0857,-6.529,5p0eL7q0YgcE330KaL0U7q,0
0.0295,0.0,0.000181,0.712,-5.787,4k4ImOjmaURMwBaZN3QKsk,2
0.0427,0.0,0.00127,0.326,-3.453,3kpW19uTVTQF9EYJ9jhIOG,2
0.0338,0.0,0.000266,0.335,-3.51,5kobpyghUySxs0Rxb3r5e3,2
0.0406,0.0,0.0221,0.08,-5.988,1Lk13k8L1NPszPjKoNio3G,0
0.0426,0.0,0.808,0.29,-5.071,7KuSHOqPEgLzE8UwSoaKX1,4
0.0905,0.0,0.0023,0.108,-4.781,60MKJTYG5SuL63wB4ykxj3,0
0.0524,0.0,0.000496,0.107,-5.307,0GBmIoWGlCsBghx7mOE0Ll,0
0.108,0.0,0.00156,0.142,-3.582,04cSt0T1HgM8NxKA1KCobZ,0
0.0352,0.0,0.087,0.403,-7.101,2SOVWeeZlyhPLy9F33QN3Z,2
0.131,1.47e-05,0.00412,0.152,-4.538,3QsLgPbGX8Tr5BK3y1c9d4,0
0.0527,0.0,0.0122,0.206,-4.865,2nuDirYeA0wsYcFMgC7L8E,0
0.188,6.4e-06,0.00617,0.335,-4.283,3XYmIJugK3ad2gBVBFXyjW,2
0.061,2.77e-05,0.000651,0.233,-4.235,5FqwQC3C7VEO62zpVR6RHt,0
0.0384,0.00103,0.000395,0.337,-4.737,4ysafP9rgpNQXYddVsepKW,2
0.0671,2.45e-05,0.00117,0.11,-4.688,5RR9EjI16LxwQFOX5fxpCW,0
0.0373,0.0,0.00629,0.0917,-3.438,3egjkRdPlspVey0i0RCPEx,0
0.0636,0.0,0.000188,0.0654,-2.975,6dS27nDWBxG9CHagUyq5j0,0
0.0672,0.0,0.00118,0.0847,-6.302,6SuaNvXzk4kADnudvmd5EN,0
0.0302,0.0,0.342,0.142,-5.998,4C3vAnXJmFR2McECc1du5l,0
0.0533,0.0,0.0306,0.137,-5.462,5rAJ3juCRPOL3xiKjnQHWO,0
0.0537,1.73e-05,0.0302,0.126,-5.014,0LYvntdyZiGuy6HvFp2kHF,0
0.0744,0.000838,8.28e-05,0.399,-5.219,3x6D6Va2TevX1lv6HIjhh1,2
0.137,5.44e-06,0.000223,0.118,-3.814,17bqduRY9LL8WWXtsSE1Kp,0
0.0279,1.16e-05,0.00133,0.311,-4.385,2iuiPZXIeAdnLwkNGnMfyi,2
0.0759,0.0,0.000621,0.162,-6.501,0jXWHgBV8o9XJjBqTAOLal,0
0.0285,0.000179,0.00408,0.322,-6.787,5sgFUQAbvYZCujpbZfgD0w,2
0.13,0.0,0.000625,0.666,-3.691,6N4j7RO9FJabMrMOS4Tj7e,2
0.285,0.0,0.0186,0.141,-4.167,78QULk7GWaRjHz15jPLPuQ,3
0.048,0.0,0.000926,0.341,-4.004,6VWocK4U2rcTQeVrfDlCMV,2
0.0764,0.000888,6.83e-06,0.74,-4.073,7goFhrbCC2m2HI3EbBYgU4,2
0.0901,0.0,0.00013,0.194,-4.759,1lk2MrlN6AEdDwWH4WxTPe,0
0.117,0.0,5.49e-05,0.348,-4.441,5qMSuD0mfQVQSA0CjifBi0,2
0.149,0.0,0.0006,0.116,-3.01,1e1rQNYCZToyBDDka1Io34,0
0.0977,0.0033,0.00531,0.113,-5.766,4l0UQ0zDIPYaaa5FF2Kvwt,0
0.0479,0.000142,0.000121,0.0324,-3.294,5fcfRUBheqJ4l8JwzP15gP,0
0.132,0.0,0.0135,0.213,-5.903,4CiVz4bw7X1zjCaJ5ZwxUS,0
0.0338,9.02e-06,0.00275,0.471,-6.393,27Nkg5NHILTJUcCyBkvVHt,2
0.105,5.68e-06,0.00022,0.325,-5.223,0u9PGHiydskvvPmyPVvm73,2
0.0897,0.0,3.38e-05,0.17,-2.816,2zIyWLmiA8ka9Si6x1D4oW,0
0.0486,1.81e-05,0.000145,0.104,-4.496,4Q9zJZBVJRGkiOWaZbEFIK,0
0.0295,2.94e-06,0.0295,0.291,-5.501,189D3XLBjj2YTCTD6QKdJY,0
0.0806,0.0,7.62e-05,0.788,-4.57,1linrfCmITmQHs4enAxTUY,2
0.0977,0.00239,2.99e-05,0.135,-5.757,0BeWU3xxG2plP1lhphj660,0
0.118,0.000911,0.0102,0.0839,-4.16,0sRAH3UW1W7jUo3CZq0OAH,0
0.0327,0.0,0.00517,0.489,-3.67,2VMs3LPD0pKKD3z55ZmnVH,2
0.124,0.0,0.000236,0.132,-6.323,0CwiF8zPjl7ESC6nDnBvPo,0
0.13,2.06e-06,0.00632,0.335,-4.568,4tYDiMb5vYQ2YlhuS9I0Ig,2
0.041,0.0,0.0145,0.12,-3.933,1d46ed3h4U9ws3YsvUOMon,0
0.0609,0.000154,0.000241,0.899,-5.676,41MoaoWW7iea2MdNQQtxhv,2
0.107,1.84e-05,0.000571,0.047,-3.903,3kuk5RoJTnBEFDu69GSG1S,0
0.208,8.62e-05,2.93e-05,0.726,-5.614,5SYugUCqLTkFfInqpIMTY7,2
0.0313,0.237,0.001,0.272,-7.664,7lRsKDo94Xy3y1uqash1Xv,0
0.142,0.0,0.00412,0.147,-5.358,3DK5OFBHIEF18MG40nzDgI,0
0.0745,3.22e-05,1.12e-05,0.439,-5.988,5uNazTJV7Rpd8zAtWDiSiG,2
0.0459,0.683,7.86e-06,0.133,-3.737,7cGKdI3BvJOKYzs9dRdvFj,5
0.0704,0.00231,0.000194,0.294,-6.203,4foH9ND72k3puEzoiHb1z8,0
0.0477,0.0968,9.45e-05,0.286,-3.998,35i03ZqMFb5Q3O9TAQ7XLB,0
0.0335,0.457,0.000434,0.106,-4.342,2lcfGO79t1PqcXc2Mbxyd5,5
0.143,0.00778,0.000779,0.128,-4.312,4A7kc0SQCu6btugusS2cYx,0
0.039,0.36,0.0831,0.129,-8.597,36sAFU68abNDrMOJI5QYZi,0
0.0384,0.585,0.000981,0.114,-5.186,4sg5Vfd2fM6Y8gMz5VYXz6,5
0.0511,0.0,1.06e-05,0.306,-2.903,7mJycBkeGO6rBA2zIQsP5t,2
0.0598,0.000482,1.85e-05,0.279,-5.935,2KkglYERoV6dGi9ME4iYsw,0
0.0259,0.000164,0.000637,0.257,-4.97,4vlk5JUheqOSCZqgts338H,0
0.0803,0.0,0.0015,0.243,-2.884,6FqBQIRLJMluO10YtDbETv,0
0.12,2.47e-05,0.000117,0.0782,-5.466,7Fl0b9D0scfhSmflkS9YLE,0
0.0553,0.000394,0.00472,0.0871,-4.201,6uw93PQ8gHcceraxPfCFUp,0
0.14,0.000395,0.00295,0.335,-5.573,3SDcDLF3wwQwnI3Wst38aY,2
0.086,0.0001,4.26e-05,0.071,-3.352,6TwbNA8sNXsKm2qXTs5Ogl,0
0.038,0.00351,0.00351,0.238,-6.554,4imE4U6GmWCOzaWV6r7haj,0
0.0521,1.25e-06,3.23e-06,0.0931,-2.557,6r8Q1qpPkfUN2lQnepsmzq,0
0.156,0.00554,3.28e-05,0.0595,-2.617,0CGyintEvK6qL0BPvQWZ37,0
0.0439,0.000188,0.011,0.111,-3.631,1hEogsBV8Ern5L994UMQPi,0
0.0889,0.0,0.00258,0.108,-4.804,2nUicn7YuS1bo2DqgELtj0,0
0.13,1.8e-05,0.000266,0.0872,-3.776,2ah5gOCogw00A62XBoepmc,0
0.0645,0.0,2.4e-05,0.0808,-3.662,3n0rrjFlZyNSjkYkI3GCdy,0
0.127,0.0,0.00196,0.352,-3.48,6F9vB3P2MvPBaD9QgSVTXM,2
0.158,0.0,9.2e-06,0.115,-2.806,5JngFjxkVIvlGSsHgUME7B,0
0.0711,0.0,0.00276,0.335,-5.104,3XofThdII94fVjvIj2QUci,2
0.0871,5.38e-06,0.00106,0.407,-5.003,0Rrf0IzuiJzthkbjvwCnhm,2
0.0271,0.000412,1.07e-05,0.25,-4.201,42dRv0nXStNsBQzOz89X05,0
0.0736,0.0,0.0053,0.0822,-7.205,6fQaD9UaCJPLceCxfS8fpH,0
0.0521,0.0,0.00231,0.15,-5.474,7fUyorTZHGV2Nv7y6kU2b2,0
0.0764,1.43e-06,8.17e-05,0.111,-5.321,2B5N3Xfu0fprTGs48KFarh,0
0.0898,0.00727,0.00125,0.0859,-5.159,4GPYVJUBEXr0WfhozDhvfr,0
0.0646,0.0,0.00252,0.31,-4.516,5DcGna4pyRg04Qc1ySDQco,2
0.0543,0.0178,0.00925,0.335,-4.352,0faXSK5Uqk8vzLb2x88HR4,2
0.11,0.0,0.0648,0.13,-4.12,4oOCcO06KEM6a8gEEBOh8x,0
0.0335,0.000125,0.000629,0.36,-8.316,3wFpyxWBsobjg8jOTgcdCM,2
0.0591,0.0439,1.77e-06,0.32,-6.581,0t7DV1EAMVC6y3LpW6IuLk,2
0.0491,0.000174,0.151,0.0698,-6.098,0CZfKy4VcrgvEedefAWY8w,0
0.065,0.154,0.00204,0.279,-4.038,5YpxhViiwL5xb68pj2iop3,0
0.0797,1.78e-06,4.73e-05,0.0882,-4.39,3o3i8J3phhvFXOaH4wwjbT,0
0.162,0.0,0.0266,0.129,-3.067,5XUuldRjPXcP5QxyEN4IXT,0
0.0899,2.9e-05,0.000234,0.229,-3.996,0rHCGInwbNkiZk7Etet5KK,0
0.0411,4.16e-06,0.0189,0.205,-4.941,2UYVot6c9cJzSQU9iQ9xoV,0
0.0395,0.000208,0.0192,0.108,-7.747,1lDsE2bhg4iR7TAFYkBO74,0
0.0919,0.0,2.22e-05,0.304,-3.175,2goJK85OkKFSLkv7k0qa1f,2
0.0938,0.0,0.000151,0.198,-4.775,5l4DU5tgUtLqFSxir6y0dp,0
0.132,0.00156,0.00421,0.769,-2.986,4mvAZT5CKaKZjvNGmjoHRA,2
0.0701,6.98e-05,0.00225,0.11,-4.048,5NLi9YVXt9pMAXS068FY9o,0
0.0855,1.23e-05,0.000214,0.122,-5.518,4wEQ8ajmibfITVjawBjq61,0
0.0388,7.36e-05,0.000237,0.0576,-4.145,6aF4wdL269Vd6Gi27MuXCY,0
0.045,0.0202,2.42e-05,0.239,-3.448,6ZCh9hBeFzMIPycRnyPqZT,0
0.053,0.0,0.15,0.158,-6.142,1rQ3Wf7BG0mRUGSUE0AAEi,0
0.0504,0.0,0.000518,0.202,-4.244,6EfGrYJ8Kw4xuNRd7UzQA3,0
0.053,0.0,0.000246,0.0783,-3.787,7F1h4bQ0WZ7NSCPlfIfxLp,0
0.0817,0.000341,4.13e-06,0.171,-4.303,6BrLtFmFUKJVsLCKjqsEsl,0
0.082,0.0,0.00207,0.478,-4.5,3sA3QDurusOs0paKSUZ4I6,2
0.042,2.69e-06,0.001,0.284,-5.43,6d6WNysquy9upPZPxKRTQF,0
0.0983,3.4e-05,0.000646,0.34,-4.473,3XRknZ0U5NKW8r5g44ptA6,2
0.124,0.000483,0.00169,0.128,-5.29,78wMThFTNKThsWq19o0F1H,0
0.176,3.84e-05,0.00122,0.157,-4.512,3ye4K0Wa24jqnSCPDY1OzT,0
0.0829,0.000744,1.48e-05,0.304,-4.65,3K7YN5yFIZFPTtSwXjpXHR,2
0.0881,0.000547,0.00098,0.155,-4.576,5SDhI2jKg0S5fzEEqPCHiV,0
0.195,0.0,0.000602,0.367,-3.641,7wdOqBy3UVKeQ1wPkHkAO1,2
0.0833,0.000203,6.58e-05,0.101,-4.018,0BgGgwBhHx7j7IiqShMCj8,0
0.195,2.86e-06,0.0358,0.17,-3.133,4oLwiIzyp1FZoxK1MM6Ow1,3
0.0502,0.0,0.000937,0.302,-3.59,3fE2H9LQZz5emvUBEmJxhN,0
0.0318,0.00346,0.00208,0.133,-4.352,2xJ3rxAYeABD28ayby1w8g,0
0.11,0.000987,0.000178,0.127,-3.007,68NsFKEslaIX8YsNv0msDL,0
0.128,1.45e-06,0.00128,0.0862,-2.518,1AR0d9urAEX4a1WdTzmbKz,0
0.0694,0.0,0.000659,0.0867,-7.085,4ADgspuZLhlsiAijC9oDAR,0
0.052,0.0,0.000102,0.14,-5.416,6vyTnhlUT1MK2cp7IKh0aI,0
0.0659,0.0,0.00851,0.111,-7.874,4kOvk302uELcb6SGt0tAAP,0
0.0659,0.000319,0.000781,0.0742,-6.051,23HI6qQo4xPqlv61Ewr08E,0
0.0374,0.0,0.00347,0.265,-5.142,2NCyJFVYg46JyxUASmbdyg,0
0.266,0.0,0.000142,0.357,-3.825,6rNDCD1AW2dchYknbN3dSL,3
0.613,0.00049,0.00328,0.144,-2.118,7MUPbvNwlgqY1Sboxe9jJD,3
